id,purchase_id,product_id,quantity,unit_cost,line_total
a9aa9add-5235-457a-aee7-fc1c126d5ec0,10559f12-8cf7-41b7-aa76-c7a32fa9ca4c,ff2cfcfe-80d1-4c3b-89e6-cae01de39929,59,507.94,29968.46
e86e1fb8-b359-4b04-b222-23a4cb699904,10559f12-8cf7-41b7-aa76-c7a32fa9ca4c,fb654114-710b-45c3-9322-8b948ee9d85d,90,248.41,22356.9
7ffacec0-79aa-47b1-8d20-5b5f49957371,b1dba0ea-2027-4205-b4f8-6a246351800c,e79253ed-3a72-4a75-a245-459ee1fc1e1d,13,4871.25,63326.25
d348aa41-e9d7-40c5-9399-74695667e144,37d27293-5c4f-4ec3-acd9-555abb7c2305,b53dabc8-da24-4aef-92af-c502ae7d9275,28,189.94,5318.32
066fe8e1-40d9-447e-bd90-23ab39337a48,37d27293-5c4f-4ec3-acd9-555abb7c2305,e1273ab0-7e90-4cbe-ab27-01dc4adf8162,5,1043.12,5215.6
13547c6e-810f-4c24-a32f-3ccbe5efae4f,254a39b2-6893-48ed-9fff-1feb107a98b5,4082492b-d30c-4b46-8d3c-88e20224cecf,31,188.95,5857.45
503cefed-eb54-4a08-85b8-e98c22cc0121,254a39b2-6893-48ed-9fff-1feb107a98b5,2c02c0be-d80b-4095-915c-0b5a0400b506,93,1197.18,111337.74
750e3e78-7f15-4522-af76-057346e8d7e9,254a39b2-6893-48ed-9fff-1feb107a98b5,fc712a28-28df-41e5-a702-13eaf57e66da,10,518.41,5184.1
6e49c3a2-92bb-4f2c-8d4b-d2c5fefe4882,254a39b2-6893-48ed-9fff-1feb107a98b5,5d9bf8bc-47e8-480b-9014-1cd9fc45a9c4,88,450.4,39635.2
0e0b83de-6966-4445-8156-c6eec649f578,254a39b2-6893-48ed-9fff-1feb107a98b5,f0541c66-02a9-4f29-8b7b-978bd961c099,12,605.04,7260.48
32609ae5-6ec6-43bf-8703-9c76f12cc56d,8c3397f8-30d6-4d50-9c47-05caec0f7b33,e5bbbba8-1298-4abc-9a8b-ef824b3e89bc,23,381.46,8773.58
d58f02e1-6eab-4d51-8bf0-5f4f3ab7cd4b,8c3397f8-30d6-4d50-9c47-05caec0f7b33,c6f727ad-b92d-461b-9993-3290a631f397,59,318.85,18812.15
f4e6824c-2282-494d-8ca1-74aae07dd972,247fbc31-aa39-4f3a-8e72-debdeeb3c764,c098f9e5-c213-4ef6-bea2-517e5afff6a1,37,9386.27,347291.99
9f59abd0-3710-4808-b42f-da1b9915482e,247fbc31-aa39-4f3a-8e72-debdeeb3c764,496ffcaf-67fc-4613-9369-456c5db9c167,91,6844.6,622858.6
779c98e2-5aa4-4d86-ac35-e0e5bd550a7d,92585473-64d7-4646-a306-b6182b0bd794,0a68f0c4-0046-4bd7-9c1f-c4d3bae18657,32,42481.03,1359392.96
e6c54e8a-36e4-4bda-91ad-2960e9d85ae6,168a0671-3ee4-4417-b79d-c024ecd32462,e684455d-3e26-40f5-ba9e-95fd0a57c1e0,23,486.59,11191.57
acd3ad49-39f4-4cec-a2c3-61472b5342f1,168a0671-3ee4-4417-b79d-c024ecd32462,1360ad3c-8e40-4cc2-bd36-fbe041a68aa3,91,621.6,56565.6
0c230db1-b7c3-4d0d-b971-addbef15b0fb,5b521a49-0289-4dea-9a18-dbc27631eb02,2cd5237e-1b3c-4eb9-a639-f8d3ab030d40,51,6559.93,334556.43
00acbf39-4ff1-4f81-8f3a-28d1e67b7f1b,5b521a49-0289-4dea-9a18-dbc27631eb02,b53dabc8-da24-4aef-92af-c502ae7d9275,84,182.91,15364.44
7de0b5dd-2438-4b35-ad7f-8b9b8ed85066,f87b362c-c05c-4731-9f31-178f788d3265,9f167431-4fc2-4c8d-b06b-e39ea235151f,30,1579.69,47390.7
2746356a-2ed2-42dd-a02f-11f68452b8dc,f87b362c-c05c-4731-9f31-178f788d3265,9fad937c-bba8-47c5-82de-3ebdfe76cc0d,39,1438.72,56110.08
895a8c7b-b031-4b75-bd75-a80b972040b3,e6b817d2-eb25-4edc-8fa1-c1a2a365a802,80fff6c2-4945-4865-b9c2-cff28f93effc,63,200.86,12654.18
b7a60bd9-fb69-49d0-ae68-a8d8c5d2674f,e6b817d2-eb25-4edc-8fa1-c1a2a365a802,164e9747-efe6-4c5e-960f-5d3229d4c884,24,22347.84,536348.16
6d1e7f67-9268-495f-a90c-0581da483c5e,2551b178-4d14-4264-b8cf-62399071e563,ee2f94ca-5305-4a9e-91ee-cf8fcdaca02e,61,344.59,21019.99
a9d5a1dd-f5db-47b5-8cbb-edc92878eeb9,2551b178-4d14-4264-b8cf-62399071e563,b717d59b-5114-4a6f-9c47-4a9fdf1e17ac,13,1074.13,13963.69
1bf6a8eb-e3cf-488a-900b-b6d6de12729c,2551b178-4d14-4264-b8cf-62399071e563,062f4232-dde5-4162-a676-8efc5ba4b082,21,1202.57,25253.97
4035e224-cf20-4a2a-b133-b049a2746dbd,2551b178-4d14-4264-b8cf-62399071e563,a704fc2e-b4e7-4ca4-b48f-749a867e4173,25,329.92,8248.0
25160e5d-b278-4554-a52c-d64ef1a3a5fa,481b064f-b5b4-4632-9781-2b9338d86a77,a309c1dc-5aa3-4dbd-b16e-08fef8debb43,86,767.26,65984.36
524abecd-2585-46f8-8958-f1e399ef6cfe,481b064f-b5b4-4632-9781-2b9338d86a77,28664619-ff24-4694-b930-1a5dbe6091f1,92,131.2,12070.4
f8377d5f-8a20-43c1-b865-5ed21156e39d,74b300cf-d4f0-43ff-bac2-92468c500b33,b04aea23-a41f-4195-9bfd-210e16ee93f2,91,3736.46,340017.86
1f7b6533-0348-4d6e-b3e6-d45e99c31977,17099aec-9882-4295-8f1c-e85401eeb0b1,e538f647-8acc-4b56-b553-38ba907d2961,21,201.18,4224.78
ce2cff5c-e02c-4cc0-8b90-109c1543a17d,9ac671ad-2579-402a-a334-40e3bbd0f496,90cd1bcf-6e90-4742-8acb-e8071474108b,83,775.21,64342.43
4088a663-a43c-49ef-94cd-4ea62ec90b4d,9ac671ad-2579-402a-a334-40e3bbd0f496,e3f23f6e-bee9-4375-9be6-7d3d05f7d62c,77,96.18,7405.86
8a87885d-a7c5-41fb-9ca7-127df9994116,9ac671ad-2579-402a-a334-40e3bbd0f496,fa1a24fa-fb96-4f2f-85c5-91099a50c7ff,22,5130.88,112879.36
928f7a77-cee8-494f-998a-4a9a151bb99f,6730a33b-9f1c-4c5f-ac5a-c7e1172e019a,ddf8f739-f37c-408f-a2b1-4f8d4127d422,41,1017.03,41698.23
b20a38cb-85f7-40b9-8090-99531f7d311b,6730a33b-9f1c-4c5f-ac5a-c7e1172e019a,f223efa7-fbe6-41a6-9dcd-04d5ebc9135d,35,111.42,3899.7
a24e0ad2-66d1-4a22-ba9b-0878f9e8f23a,6730a33b-9f1c-4c5f-ac5a-c7e1172e019a,13df3b64-d3a9-4406-a253-f069392c7d7a,81,1330.83,107797.23
69f0e615-479e-48eb-b6ac-8ee0036d709d,6b0c5cac-60c3-4b6e-abbd-9e5669e2c9ce,a2b9d406-2a48-49a3-9a4d-fd0154fb93f0,32,2074.76,66392.32
d6650830-bc3c-4cd8-aeab-dcdf330fcf55,6b0c5cac-60c3-4b6e-abbd-9e5669e2c9ce,7b28a0f8-13c6-4dab-9a76-c4590d89acba,99,326.69,32342.31
76195936-e671-4f93-8418-eab8ab2fc36a,c898f56b-e5c6-4a74-99a8-e681482dbc89,8c417c71-eb82-4dbc-a0ca-764f1fcea7da,39,2098.33,81834.87
989e3a01-5b7a-4936-914f-16e3c075b782,c898f56b-e5c6-4a74-99a8-e681482dbc89,cf525403-6ce7-401c-a008-d662499fc3cb,66,185.22,12224.52
3665025d-a213-4427-9be0-a8864b88e3fe,c898f56b-e5c6-4a74-99a8-e681482dbc89,db004662-ba52-4929-bb75-9c00bf1a1365,12,2934.0,35208.0
ecffd56a-6297-40af-a59e-be15a4950035,b64a1bbb-7b6a-4edd-b0eb-2118ffb7ebf5,67684a4f-747f-43d6-be4f-3869d718aada,99,698.15,69116.85
19c8a1ea-f387-4ea0-ae9a-37a3356c0425,b64a1bbb-7b6a-4edd-b0eb-2118ffb7ebf5,ed8477f2-ae90-4d46-937f-346bd13ccabe,75,280.66,21049.5
317c9436-e0f0-499c-b696-8145f374c3cc,22ee37f6-a213-400a-be6c-1838cb7b21c6,6105276d-869b-4e00-8106-14aa06599c99,15,4635.42,69531.3
a975c2be-bca8-49e1-99ac-d822b349d29b,2d8d854f-2371-4de7-9f54-9d0b028a6241,1831f8b6-38a1-4bef-be90-cf517a3496ee,41,1099.16,45065.56
33d1267f-774d-4344-a464-218c2035c6d3,2d8d854f-2371-4de7-9f54-9d0b028a6241,aa63b223-d704-44e5-b908-82702ec69f85,78,355.84,27755.52
2b58b640-eec3-4700-8b7e-b012a9a6b847,573977d1-b2e6-4ae5-b8ce-3cbdff25d29f,d660be77-b446-4aa1-8ba2-c4341f4dee36,72,1937.25,139482.0
110c7b2d-77a1-42d2-a725-607ebf3639ea,573977d1-b2e6-4ae5-b8ce-3cbdff25d29f,b006a9ac-9569-4c73-9c99-24efa8d23e15,87,100.82,8771.34
3edf4a53-c2ac-4a0c-8a59-fa4004bb5b80,968d4dd9-4ab0-462b-bff0-048d68b97428,f7aca668-829b-4b56-9d65-bce00d23e11b,63,463.89,29225.07
3c02e21e-aec6-4356-93f2-4d714145824f,968d4dd9-4ab0-462b-bff0-048d68b97428,5d9bf8bc-47e8-480b-9014-1cd9fc45a9c4,94,472.29,44395.26
a399533e-35f1-41cf-91f0-3d482aa2aea0,3d3b8a22-3322-4eb1-8016-9a41a1cc4191,ebda3fd8-fe10-4f44-aefa-20e53d198872,65,712.61,46319.65
dcf868de-5d8c-497f-a4a5-c5ce8e5dfe63,3d3b8a22-3322-4eb1-8016-9a41a1cc4191,1af1ac43-f8fb-44c3-8911-69d9a644cc96,10,182.93,1829.3
d1a7b7d6-1dfa-4624-b68c-1b765bcb6022,902ea348-8e79-49e9-8934-7df7dfc50a1f,90944231-c618-4ba0-8126-57f7a3e5ddb1,8,542.78,4342.24
1ba2e576-b306-49a9-b748-c76e543b9a77,902ea348-8e79-49e9-8934-7df7dfc50a1f,5a793d9e-2e0f-4408-91a2-ec4759f3124f,83,5039.7,418295.1
a634a9dc-f778-47f0-bdec-381526850253,902ea348-8e79-49e9-8934-7df7dfc50a1f,2defa1c3-d5dd-466a-8ac5-9d631e118409,38,1250.96,47536.48
58184472-e82a-414c-bda7-92794a3130b9,a997717b-1eaa-42da-a6bc-055dee5aa53f,b717d59b-5114-4a6f-9c47-4a9fdf1e17ac,82,1065.33,87357.06
fb0edca2-b3e8-458c-b147-fc3a336a7a4d,a997717b-1eaa-42da-a6bc-055dee5aa53f,a06f1df5-be73-410d-8c85-d463df710286,57,533.98,30436.86
566ad421-8555-4c83-b8b0-241e2ac1df3a,a997717b-1eaa-42da-a6bc-055dee5aa53f,15c9839c-062e-403b-8fa0-6bdd223273c1,11,156.0,1716.0
c3541c27-7f5f-48f8-9087-396b52feca8c,b9672383-4c98-43fb-892a-baa0a8be3542,30897c88-1a85-4b27-93e8-73000b1b2ed8,16,1091.79,17468.64
d20441b8-d557-48d4-a367-9300c6705701,b9672383-4c98-43fb-892a-baa0a8be3542,8425df12-f49f-477b-b545-f519b645a589,73,753.32,54992.36
f37496cc-e033-406a-b7f8-a7ab1db2f6ae,ace6910d-0990-4d84-9583-8ffad40cd3c8,ca8a5f29-d81b-4644-84cd-5891e212a59b,6,486.09,2916.54
cb3c3c64-f351-4d82-92b7-a7ecc4ed29ba,ace6910d-0990-4d84-9583-8ffad40cd3c8,44d57250-3035-4464-8b48-ce4d2ea55d0e,41,358.83,14712.03
95e8817f-12a3-4ac1-94de-2410fa09871b,b5f9afbb-7b69-454b-86eb-04cd8e7c7d70,750e2459-9294-45cc-b767-83697286ecba,35,510.54,17868.9
b5fbc2b9-16ce-4d49-b85e-4b74df193268,b5f9afbb-7b69-454b-86eb-04cd8e7c7d70,752f9c07-0bd1-4a17-b665-98a6eca0b5fb,63,1343.1,84615.3
9c52562c-a1e1-43f4-9bbe-054f0bfa96b9,b5f9afbb-7b69-454b-86eb-04cd8e7c7d70,47c74360-c852-4f19-a182-0a4a72b0681f,78,1566.63,122197.14
b5f679a4-0df1-456a-a2ed-c8b4eaca9f9b,b5f9afbb-7b69-454b-86eb-04cd8e7c7d70,084b6a6c-eebe-46e2-8682-0681d035a518,98,329.81,32321.38
b6615674-d6e8-4848-bc08-2ee72cab4bbe,32a4f916-7071-4e96-8ba1-079a0c4ca420,1af1ac43-f8fb-44c3-8911-69d9a644cc96,78,180.36,14068.08
e0e4941c-1e53-4823-a7c1-1f945f28f08a,32a4f916-7071-4e96-8ba1-079a0c4ca420,d1722590-9a3c-46a7-8ce7-b44bdb94c552,5,3882.03,19410.15
54adc41c-2dfa-4db4-a6fc-c271928a34bd,32a4f916-7071-4e96-8ba1-079a0c4ca420,91af09ce-c049-4218-bfc3-79b4d2e2810c,97,843.36,81805.92
e3b91e32-46ca-4e43-a174-ef7610a2b11d,860c6706-9c06-48b1-b1b9-1b38a6275cac,c3256a7c-b886-4192-bfce-03454079660f,26,299.1,7776.6
b18be74d-f25c-44d5-bbf8-96abfa19cd06,860c6706-9c06-48b1-b1b9-1b38a6275cac,ef84c682-cb00-443f-b43b-03058e6f44c3,41,1110.92,45547.72
a3aceedd-0ef2-4fb5-acd8-5085251b58a4,860c6706-9c06-48b1-b1b9-1b38a6275cac,e5bbbba8-1298-4abc-9a8b-ef824b3e89bc,67,382.94,25656.98
03855f00-49c9-4f40-9b11-95040c332b0b,f7543a39-e3b8-42f1-ba52-5eb55359917a,0c56b02e-618c-4667-9e74-c04be80d5bb6,46,433.56,19943.76
b8437bea-7a08-4e18-b448-89f04a501923,f7543a39-e3b8-42f1-ba52-5eb55359917a,ee58e89b-0851-4f82-b99d-cdf5e514f714,24,566.55,13597.2
692630a3-0592-43bb-977e-0f1335fc34ed,f7543a39-e3b8-42f1-ba52-5eb55359917a,35581b7f-8487-411f-a431-fc7ceafab5fe,88,11298.5,994268.0
0b6c29e9-6f0e-4bfb-91b2-0af22c1e036e,f7543a39-e3b8-42f1-ba52-5eb55359917a,4d4ec131-80c6-4270-a7c0-f6ee09ad94a2,86,762.89,65608.54
95ce2017-b772-4b6f-920f-9cb21e8d3c20,f7543a39-e3b8-42f1-ba52-5eb55359917a,e0d9ec22-10fe-41a4-a368-44e1e4c5e5db,27,402.04,10855.08
08686af4-b93d-414a-b73b-f2ee6779685c,49bb0de0-e9c7-4413-be17-39f8e99aef9c,aa63b223-d704-44e5-b908-82702ec69f85,39,363.7,14184.3
dad16ddf-8d40-49df-9ecc-37d0791a4b3e,49bb0de0-e9c7-4413-be17-39f8e99aef9c,4cd8f5fe-053c-4cfe-814a-930270b03924,10,337.53,3375.3
f1738c5d-5b7b-49d6-988d-8e2f5f92d414,efd7862b-d49a-418f-a044-7f70b4b8fbef,cee3d979-7d6c-4600-9f12-4b4db3adf7b1,23,139.15,3200.45
8dce82a5-a3d9-41f1-9c71-b6600171a83e,efd7862b-d49a-418f-a044-7f70b4b8fbef,3903ee7b-8308-4a7a-b59c-739db2f0a93f,37,8950.98,331186.26
4c3c5aa4-70b1-40a7-b121-117c67a6cf2a,efd7862b-d49a-418f-a044-7f70b4b8fbef,e684455d-3e26-40f5-ba9e-95fd0a57c1e0,32,479.96,15358.72
3a294a4e-91ee-4df3-b7c9-9757aff90514,efd7862b-d49a-418f-a044-7f70b4b8fbef,6f638e12-4a21-461f-9f90-a69409c37bb2,20,3927.61,78552.2
ed9b3409-41aa-4354-9e69-ec6b31b8301c,8781e5ff-0d6f-4d36-bcc3-6e20b0ec14ec,146339ea-a7c8-489b-a2df-fa14465238ec,81,9118.79,738621.99
ac0c8999-ff19-48f7-b211-903395523e89,8781e5ff-0d6f-4d36-bcc3-6e20b0ec14ec,7dff0732-937d-4b44-b66e-e7e97c0993a5,96,3322.08,318919.68
9ea85d54-cc79-4160-94a9-d397525c1fb4,8781e5ff-0d6f-4d36-bcc3-6e20b0ec14ec,2c02c0be-d80b-4095-915c-0b5a0400b506,47,1167.28,54862.16
587527f2-5617-4813-a008-3084b6e75f87,8781e5ff-0d6f-4d36-bcc3-6e20b0ec14ec,14734e34-9f7a-4207-b247-5d966fc8612f,42,7088.84,297731.28
79dd12cc-8443-477f-ac8f-cccf194bd3f9,a112a1cf-4431-424f-b901-6cf85b6eb79f,ac08b04c-2866-45ef-aa72-41e390c55378,8,331.55,2652.4
88ee1157-7823-44b8-b354-fa8722375ee9,ef1aa20e-23c5-469d-80e4-930a8c186144,9c8c434b-b669-4c38-af51-880a479da455,81,23269.25,1884809.25
ef346fd3-e17b-41a8-891f-e3fd5b9c5179,38579a34-3a18-465d-b390-6e75d9286f35,e366f76e-01bb-4b12-89e3-a3ebacf86d96,39,287.56,11214.84
b2ddfa0e-8f03-46f6-9a90-99ce8dec02dc,bf218d6f-3724-4123-b2ac-480792b7152e,84dd0a72-73a2-4ea0-8d52-b06fb2e593ff,84,1535.66,128995.44
b526c9f5-620e-41d0-a0cc-31386119faa2,8443e274-4a0d-4d42-a4ca-c2f8f25a84cf,4d482624-14a0-462d-a1a3-d37eef1c23f1,41,671.16,27517.56
30d8830b-2fde-4ece-9474-057a48609f91,8443e274-4a0d-4d42-a4ca-c2f8f25a84cf,e65e182e-8956-4759-86ae-bd82ac92d30b,100,420.83,42083.0
4801ae3b-0906-49ac-b27d-b1c3ded8a34b,8443e274-4a0d-4d42-a4ca-c2f8f25a84cf,167fb0c2-f440-4584-b3b3-e42fb4d5fbc2,52,393.08,20440.16
ed0b2182-5808-4f5d-ad01-501ffa900871,8443e274-4a0d-4d42-a4ca-c2f8f25a84cf,437d7316-d30f-49da-b174-1510f133a8ae,9,21604.54,194440.86
ba3f8076-f563-49a1-b6a5-92fe9ad1bdcc,573e0daa-96aa-436e-aee5-366559b14e22,33aff7d7-1dbe-4210-af01-5b0e248a45d2,89,1568.06,139557.34
6407ea5e-9ebf-4743-bcaa-ce372d7a0463,615c9586-8189-4b42-a3b8-c262730cbb6e,0a68f0c4-0046-4bd7-9c1f-c4d3bae18657,88,40008.08,3520711.04
f894bff9-c9d2-4d7d-a65f-7ce07bb51908,615c9586-8189-4b42-a3b8-c262730cbb6e,09847cdd-7322-4e6e-b847-99bf0ef32825,8,93.03,744.24
aef635b8-e5aa-4e44-8783-7d3c24b36ea8,1fe3c416-ae24-41df-aee1-bb5d52788f1f,c87f3c25-eddf-4b9e-a319-3b7deb6830a5,58,389.01,22562.58
6c10ae73-291e-4c06-bf0c-b1e93966589a,b8af8c9e-9d3c-477c-93e7-b5ddcf2fa7e0,6fc7cdff-dbab-44a7-a92b-7f995b8da53d,86,631.04,54269.44
4a0a8ac3-9294-4c3f-8c9c-344087e78c91,b8af8c9e-9d3c-477c-93e7-b5ddcf2fa7e0,0a68f0c4-0046-4bd7-9c1f-c4d3bae18657,57,37841.4,2156959.8
3ac2049a-05cb-485f-a918-70a3951b221d,b8af8c9e-9d3c-477c-93e7-b5ddcf2fa7e0,c60b7484-6afe-4af4-8ee3-2415ae29ef8f,23,149.06,3428.38
ae82c810-0ac4-4965-97c8-b5db7a363837,b8af8c9e-9d3c-477c-93e7-b5ddcf2fa7e0,3733a235-b260-45f7-8a10-d6d44934cd5f,13,3710.78,48240.14
ab58940a-de35-4295-b16a-ee9eaccb96ac,b8af8c9e-9d3c-477c-93e7-b5ddcf2fa7e0,58f743f3-4320-4cea-a592-1c4e32c5a48e,33,664.69,21934.77
6e3245ca-0dc8-4dd9-a602-0912a8b10123,b0f515ed-5195-4950-91f5-ff57959568d4,fed431d2-bca8-41f0-8541-b746582a4a15,70,70.06,4904.2
063b7abe-3877-4d05-a9e6-c1d005fdc00f,b0f515ed-5195-4950-91f5-ff57959568d4,451a830b-74c3-4c82-b3e3-35a007108fd5,72,48040.5,3458916.0
b2ae289d-170f-4d8a-bdcc-9cea63c746d9,b0f515ed-5195-4950-91f5-ff57959568d4,fed134d3-7744-4a01-9063-4716a7e69335,92,757.09,69652.28
8a343b3b-eb34-4e75-8cde-57b551d30f8a,b0f515ed-5195-4950-91f5-ff57959568d4,b717d59b-5114-4a6f-9c47-4a9fdf1e17ac,44,1159.04,50997.76
3fd9dc29-c2f0-493a-b482-dcb6581e6aa6,b0f515ed-5195-4950-91f5-ff57959568d4,168ba32d-8e42-491c-9b74-57ef541328c4,61,614.36,37475.96
f1706fc9-d839-4246-8076-555d17fdcdfa,be354527-4158-4502-885f-6280fc0ec0bc,95d1ea10-3387-487c-b9e0-a8e01e78b892,7,572.34,4006.38
60f41d5d-7f1f-4aff-acf5-e3aff4212c54,5b8a6035-a76a-4277-a423-01a2caab78bb,ffaeda83-1622-469b-abf3-ee76b852e44d,13,1579.44,20532.72
ced79b8c-1cc1-4516-92ca-c287192cb7d7,4cc57ab0-f98d-4b71-94c1-1bbd7b888483,729693d7-2960-451e-86e5-257f31d0ac51,85,1122.2,95387.0
bb4d2265-e4ae-4cb7-9a5b-764ba2c57f01,4cc57ab0-f98d-4b71-94c1-1bbd7b888483,e51e77e7-dd7b-4b92-bb09-9b63885b9ee3,33,4425.22,146032.26
e65e523c-7c99-4770-bb70-0d9ba8d86bf5,4cc57ab0-f98d-4b71-94c1-1bbd7b888483,a7ff40fa-79b0-4ac3-9abc-66b399dabd0b,51,2826.13,144132.63
5b5c22a0-206e-4436-900a-16e0e29119d4,bbe77d3b-2546-4b97-8c9c-f15f35e663cd,0b81ca2c-e22b-4b02-955e-9b6498730fe8,25,484.16,12104.0
e91bdbe2-461b-4112-be55-bb192e3455d1,eb53f1ba-59e8-47db-8e73-e990282f1997,35b4790f-35a5-4620-b0a3-99a3af200f08,51,130.87,6674.37
2de42835-b3af-4197-b4f8-a7e4a4cc9499,af0cff1d-705b-4cf8-a496-69e0404aef57,64a2b7bd-a93d-473e-b30e-1716e2d0677a,79,212.75,16807.25
af03a995-cc93-4967-a2e7-a5e304fe8acf,af0cff1d-705b-4cf8-a496-69e0404aef57,35b4790f-35a5-4620-b0a3-99a3af200f08,25,121.67,3041.75
3abc94db-8914-4248-ac0a-f82e8e671cdc,a4739e80-7b98-4ccb-85ea-3610f9e1bfb5,e32f41f9-87e9-409a-8462-9e6db6fb35e1,6,322.92,1937.52
c65beb5f-89d2-4c4f-a595-f0fdb5c0c1a0,a4739e80-7b98-4ccb-85ea-3610f9e1bfb5,cf525403-6ce7-401c-a008-d662499fc3cb,59,190.64,11247.76
baeff2bd-a2bc-4eb9-8fe4-2ee6411485e7,088ad1d2-6023-4999-97ce-4f0a3f2857f0,729693d7-2960-451e-86e5-257f31d0ac51,79,1091.58,86234.82
fca69dc6-c21d-4f21-a27a-672cd5eed123,088ad1d2-6023-4999-97ce-4f0a3f2857f0,3903ee7b-8308-4a7a-b59c-739db2f0a93f,69,8532.52,588743.88
54d59664-fccc-4789-9136-46a232d14fb7,088ad1d2-6023-4999-97ce-4f0a3f2857f0,9ea7c217-eace-4875-9bde-db30c286656d,88,791.81,69679.28
fee670e7-395a-416e-8fe3-e54e749508ea,088ad1d2-6023-4999-97ce-4f0a3f2857f0,146339ea-a7c8-489b-a2df-fa14465238ec,40,9312.66,372506.4
6967b1d0-cfa6-45f2-a763-3020e76e7aab,e85ff96a-6afe-4aee-8791-fc41e3fae8f3,a704fc2e-b4e7-4ca4-b48f-749a867e4173,77,353.61,27227.97
5c9b06f0-d82d-4dd5-9b39-e9996be52ae8,e85ff96a-6afe-4aee-8791-fc41e3fae8f3,85a27422-3d2d-415f-a2ed-46b9c2024e8a,20,218.58,4371.6
97872c01-9df2-4ca1-8d7d-227d4b72aa8d,e85ff96a-6afe-4aee-8791-fc41e3fae8f3,164e9747-efe6-4c5e-960f-5d3229d4c884,52,22017.08,1144888.16
11ec5fb4-859f-48ca-aa26-fde6681e12ca,e85ff96a-6afe-4aee-8791-fc41e3fae8f3,00838c15-5890-4bdb-bd1a-420d14f3d80a,43,324.85,13968.55
b720ca32-279a-492b-a931-ce77e6f49838,e85ff96a-6afe-4aee-8791-fc41e3fae8f3,2fa1495e-2842-4def-97e9-f0ae8bf630ca,99,19673.4,1947666.6
4d90a434-facd-4575-88fb-a160b5fc4d82,44eba6ad-aa38-4f98-9260-60bc721d86fc,8dcf7b02-2406-43bb-8a6a-998d4df436f8,96,367.22,35253.12
bc0b427e-ebc4-4f1a-a68e-bc472c3db3e7,44eba6ad-aa38-4f98-9260-60bc721d86fc,f223efa7-fbe6-41a6-9dcd-04d5ebc9135d,97,108.26,10501.22
5b8ccf01-fe7c-4024-82d6-d416a43ab4ae,44eba6ad-aa38-4f98-9260-60bc721d86fc,bc3a6de5-8832-49cf-8809-2fc09b203f4b,66,800.09,52805.94
6a0a1f45-9d7b-4515-8955-b4d5634c733f,44eba6ad-aa38-4f98-9260-60bc721d86fc,80fff6c2-4945-4865-b9c2-cff28f93effc,89,202.2,17995.8
8b410c56-a43c-4817-a23e-c446336e3c31,b5f4bd3f-468e-4929-980c-3820e76d3171,e1273ab0-7e90-4cbe-ab27-01dc4adf8162,64,1022.24,65423.36
123b2616-4a25-4d60-ad9f-68ad5634f853,b5f4bd3f-468e-4929-980c-3820e76d3171,58f743f3-4320-4cea-a592-1c4e32c5a48e,31,702.04,21763.24
c7be8ed5-47d7-455f-8262-ce54ca06feb8,b5f4bd3f-468e-4929-980c-3820e76d3171,cd2baffd-7a49-4d4b-814f-10213646716c,62,72.88,4518.56
de9b7d35-8b1d-4ce3-b30b-6802bb94f680,d46c394d-449e-4730-bcc8-4363fe97346a,e51e77e7-dd7b-4b92-bb09-9b63885b9ee3,5,4098.14,20490.7
da96bc9a-d51e-4914-8258-150cc0d06ded,e45359b2-0261-4987-9146-086a6d332deb,80fff6c2-4945-4865-b9c2-cff28f93effc,49,193.85,9498.65
e743aa7b-5b23-4c72-a630-44b8485007a8,e45359b2-0261-4987-9146-086a6d332deb,07fcdeee-418d-4c03-9755-c1474d974d9f,83,5374.81,446109.23
e820fe50-755f-4517-b8be-2981422d95bd,e45359b2-0261-4987-9146-086a6d332deb,e5bbbba8-1298-4abc-9a8b-ef824b3e89bc,66,388.05,25611.3
807b4f16-4ba5-40e5-a8ec-79d47e51781a,e45359b2-0261-4987-9146-086a6d332deb,146339ea-a7c8-489b-a2df-fa14465238ec,86,9150.37,786931.82
326aab78-15a8-4247-99ba-a04117828cd8,e45359b2-0261-4987-9146-086a6d332deb,4b080d0f-0274-4f84-bab2-f20890b76d3c,43,199.51,8578.93
badc0271-4544-4c81-a6d4-f917b2a4205f,9db89e82-addb-414e-be89-0c0e2b98a5a2,85a27422-3d2d-415f-a2ed-46b9c2024e8a,64,208.57,13348.48
1b51dd8a-4264-4576-829b-ccf94e0cff52,9db89e82-addb-414e-be89-0c0e2b98a5a2,c9cc4c81-e01b-4e78-9738-61d08fd53dcc,89,322.78,28727.42
7e0b2746-ab69-42e3-be00-1996ac0c98ee,9db89e82-addb-414e-be89-0c0e2b98a5a2,17e6d579-beb4-4588-b8a0-bb101da944ac,18,428.51,7713.18
27adb84b-84ca-43af-8964-99397d345306,9db89e82-addb-414e-be89-0c0e2b98a5a2,00838c15-5890-4bdb-bd1a-420d14f3d80a,86,335.63,28864.18
24393e54-66f5-4ae1-9809-d04a4b5702c0,e0028ab4-8b95-43cb-9d79-2f02d38a073f,7dff0732-937d-4b44-b66e-e7e97c0993a5,72,3376.82,243131.04
15dc0db2-2c5b-4053-bd5a-bd0b7bbffa2e,e0028ab4-8b95-43cb-9d79-2f02d38a073f,2b459446-db1d-415c-8375-51e0682d2aff,94,391.84,36832.96
