id,company_id,branch_id,user_id,category,description,amount,expense_date,status,created_at
283a9690-38df-4298-bc5a-9b5c708ed9b3,00000000-0000-0000-0000-000000000003,7227b311-834f-4815-aa86-c5d464758be1,61d2418d-6936-4075-a481-1d994952d89b,Logistics,Operational expense,48454.59,2022-06-28,approved,2022-06-28T17:56:54
95a14b99-8982-491e-b03e-a9d5eaea4aa5,00000000-0000-0000-0000-000000000001,0eb66abb-0d5d-4e88-a3ff-16776e267d83,4736f247-39f8-400c-b9ea-519dfbb485f6,IT & Software,Operational expense,44869.9,2024-05-23,approved,2024-05-23T18:13:00
8d1b273f-4060-4663-aad6-57f186fe326e,00000000-0000-0000-0000-000000000001,51fd3682-4888-4a55-92f7-281307c67941,5a96b78c-2c6b-4aaa-88b5-7c7485705113,Marketing,Operational expense,31803.44,2024-06-28,approved,2024-06-28T13:44:44
cff26d6b-4628-40af-9372-a6cca554d74d,00000000-0000-0000-0000-000000000001,51fd3682-4888-4a55-92f7-281307c67941,9a16d7d2-dc18-4141-a14f-3394de4b98bc,Logistics,Operational expense,20020.2,2023-06-13,approved,2023-06-13T18:51:11
b672187d-3da6-49aa-ab70-79492bc91de0,00000000-0000-0000-0000-000000000003,7227b311-834f-4815-aa86-c5d464758be1,29998a31-9af5-4c58-9bfe-cde4f9a96969,Marketing,Operational expense,24263.95,2022-01-28,approved,2022-01-28T09:27:15
626759ff-2d4b-48af-8a69-9e8a5ca20c86,00000000-0000-0000-0000-000000000001,51fd3682-4888-4a55-92f7-281307c67941,f577e0e3-284e-4c71-8d16-74f51d0fe305,Logistics,Operational expense,42401.77,2022-01-08,approved,2022-01-08T16:02:28
6f30ba4d-3ec5-4fd3-9ad7-3935d5399352,00000000-0000-0000-0000-000000000002,b961632b-814f-4481-946b-17a792487aa7,7f514159-0b19-4321-a308-daec53995d5a,Travel,Operational expense,49201.24,2023-10-06,approved,2023-10-06T13:09:24
628a896c-1325-43f3-9d4c-0bf412790465,00000000-0000-0000-0000-000000000001,51fd3682-4888-4a55-92f7-281307c67941,f577e0e3-284e-4c71-8d16-74f51d0fe305,Insurance,Operational expense,3320.02,2023-04-26,approved,2023-04-26T13:14:15
f3bad3c8-fe56-4ba0-b85a-877e3894bf9c,00000000-0000-0000-0000-000000000002,587616fd-ba60-493e-ba92-b68a61b5cdce,2afe7cda-5682-4c01-a59f-5f13090047f6,Travel,Operational expense,549.78,2022-11-01,approved,2022-11-01T17:55:35
2189dd0c-f42a-4a8c-bff4-93902446e346,00000000-0000-0000-0000-000000000003,9b1ac5ce-ad4f-40d1-8b7c-0005176b143d,61d2418d-6936-4075-a481-1d994952d89b,Office Supplies,Operational expense,16818.05,2023-01-10,approved,2023-01-10T15:54:59
d35ad40f-035d-4f32-bd0c-54449bcd3f52,00000000-0000-0000-0000-000000000002,587616fd-ba60-493e-ba92-b68a61b5cdce,07274486-6344-4009-ae28-b9027a51f93f,IT & Software,Operational expense,26166.92,2022-05-10,approved,2022-05-10T12:44:11
ca7f83b7-0718-4f89-a3aa-c6eddab642a0,00000000-0000-0000-0000-000000000002,587616fd-ba60-493e-ba92-b68a61b5cdce,81c496fc-1d35-4405-9a7d-ae0a15104d5b,Logistics,Operational expense,25749.63,2022-11-29,rejected,2022-11-29T13:35:49
55c56c0e-5a28-4fc9-a5de-bbe6e0a0fbe6,00000000-0000-0000-0000-000000000001,a01b7f2a-d4d0-48bf-bb89-c1040f55587a,f0e9f4da-9ca0-492d-a21e-3f8a819f9184,Marketing,Operational expense,25048.25,2024-01-01,approved,2024-01-01T12:14:38
96c7f09b-56fc-458e-94c9-e477ac0ff4c3,00000000-0000-0000-0000-000000000003,7227b311-834f-4815-aa86-c5d464758be1,8626b762-d8ef-4e32-8446-33cdac213522,Marketing,Operational expense,7444.07,2023-07-19,approved,2023-07-19T14:11:20
e83e77df-16c2-4c3d-930f-0ca48761db7b,00000000-0000-0000-0000-000000000002,b961632b-814f-4481-946b-17a792487aa7,517d046e-f5e7-4244-8dab-e8995b9bfdc4,Marketing,Operational expense,10040.24,2023-06-28,approved,2023-06-28T14:39:04
b8bdd345-3618-4cd5-a9c7-e88d22686aa3,00000000-0000-0000-0000-000000000003,470852ed-b70b-4f24-879a-6edb4193d8b6,9dd0c56d-a9cf-4c8d-a998-9df89eb48a85,IT & Software,Operational expense,33871.03,2024-01-16,approved,2024-01-16T14:22:39
8e64ce3a-9ba6-4955-8527-8bd2d8cfd169,00000000-0000-0000-0000-000000000001,0eb66abb-0d5d-4e88-a3ff-16776e267d83,163b0e08-1801-4ae5-af8c-f287fbcdff7c,Maintenance,Operational expense,26522.17,2024-11-07,rejected,2024-11-07T14:15:45
e1fb848d-d8dd-434c-960e-870699736676,00000000-0000-0000-0000-000000000002,b961632b-814f-4481-946b-17a792487aa7,7f514159-0b19-4321-a308-daec53995d5a,Office Supplies,Operational expense,2116.12,2024-11-08,approved,2024-11-08T10:12:55
5e2d829d-106b-42a2-89a1-bd19ba3aed67,00000000-0000-0000-0000-000000000002,b961632b-814f-4481-946b-17a792487aa7,517d046e-f5e7-4244-8dab-e8995b9bfdc4,IT & Software,Operational expense,44062.49,2024-11-19,pending,2024-11-19T11:36:33
9002c22b-d1e8-4642-b377-7f0736129ac3,00000000-0000-0000-0000-000000000003,470852ed-b70b-4f24-879a-6edb4193d8b6,1db94196-443a-440f-ad7e-c4422bb047e3,IT & Software,Operational expense,8668.71,2022-10-15,approved,2022-10-15T11:53:17
f49e9d88-b9da-45b8-a633-1322c0c03479,00000000-0000-0000-0000-000000000001,a01b7f2a-d4d0-48bf-bb89-c1040f55587a,f0e9f4da-9ca0-492d-a21e-3f8a819f9184,Maintenance,Operational expense,48765.09,2024-11-16,approved,2024-11-16T09:42:29
14301bcb-6b4c-4fd8-b6ef-755e6a1146c2,00000000-0000-0000-0000-000000000002,b961632b-814f-4481-946b-17a792487aa7,07274486-6344-4009-ae28-b9027a51f93f,Office Supplies,Operational expense,42041.88,2023-07-18,approved,2023-07-18T18:56:01
13f3a707-d2f5-43c6-8e40-5cedfa508e4c,00000000-0000-0000-0000-000000000002,5f6c98b4-4360-41ee-83a3-efc700651a04,09cd08c0-c83a-42f5-96cc-b9c13c2aa7e4,IT & Software,Operational expense,26924.08,2022-04-06,approved,2022-04-06T14:34:12
25a1a4c7-a489-4d35-90a0-c63434e7988c,00000000-0000-0000-0000-000000000002,587616fd-ba60-493e-ba92-b68a61b5cdce,9d2a5f48-38f2-46be-b733-c1b9f1c891c4,Maintenance,Operational expense,29891.58,2024-12-29,approved,2024-12-29T14:18:11
2f9c4dae-8be1-46ae-ad5f-38c9a761d08f,00000000-0000-0000-0000-000000000002,587616fd-ba60-493e-ba92-b68a61b5cdce,e213801b-a706-48c3-9ba4-7db14d3912f3,Marketing,Operational expense,48415.5,2022-07-07,approved,2022-07-07T18:10:13
9134fcc1-2e0f-4dd7-853e-cc1ede7d51f8,00000000-0000-0000-0000-000000000001,a01b7f2a-d4d0-48bf-bb89-c1040f55587a,4736f247-39f8-400c-b9ea-519dfbb485f6,Office Supplies,Operational expense,48077.69,2023-03-01,pending,2023-03-01T13:59:00
10ce40a5-ece0-47b2-b99a-7a755fa0fe3d,00000000-0000-0000-0000-000000000002,5f6c98b4-4360-41ee-83a3-efc700651a04,f72410dd-3260-4ece-a477-1ae69ac1e84e,IT & Software,Operational expense,30571.2,2024-03-17,approved,2024-03-17T14:35:25
7431fd10-20af-4661-982b-fc656ec6119d,00000000-0000-0000-0000-000000000001,0eb66abb-0d5d-4e88-a3ff-16776e267d83,eaefa70d-63c2-4537-b86d-2205b826bb2e,Maintenance,Operational expense,39717.31,2024-12-02,pending,2024-12-02T13:49:30
d744901e-f58c-41da-8bb8-13013e3d2dcd,00000000-0000-0000-0000-000000000003,9b1ac5ce-ad4f-40d1-8b7c-0005176b143d,355d120a-98dd-4393-a62e-df5f4b8a455b,IT & Software,Operational expense,2763.72,2023-07-24,pending,2023-07-24T15:41:14
8084b5b8-a490-4193-bc0e-f8f3d321de5c,00000000-0000-0000-0000-000000000002,5f6c98b4-4360-41ee-83a3-efc700651a04,6708a3ae-03ac-432d-8065-25bbf8f3a753,IT & Software,Operational expense,27748.18,2022-03-16,pending,2022-03-16T13:51:12
1f7457f1-31f9-49ea-bfdd-25a7cec783d4,00000000-0000-0000-0000-000000000003,9b1ac5ce-ad4f-40d1-8b7c-0005176b143d,9dd0c56d-a9cf-4c8d-a998-9df89eb48a85,Maintenance,Operational expense,39465.15,2024-09-22,approved,2024-09-22T08:58:58
4bfb20e4-c352-4836-8457-e3f53ec646a0,00000000-0000-0000-0000-000000000001,a01b7f2a-d4d0-48bf-bb89-c1040f55587a,9a16d7d2-dc18-4141-a14f-3394de4b98bc,IT & Software,Operational expense,29089.28,2022-01-07,pending,2022-01-07T08:17:32
d98f6129-ff4c-42c3-96da-3fb80b63f9ae,00000000-0000-0000-0000-000000000002,b961632b-814f-4481-946b-17a792487aa7,7f514159-0b19-4321-a308-daec53995d5a,Office Supplies,Operational expense,19359.81,2023-02-20,approved,2023-02-20T11:34:35
9cd52d4d-72a1-488e-8cfa-a6e5ccdbce53,00000000-0000-0000-0000-000000000002,587616fd-ba60-493e-ba92-b68a61b5cdce,81c496fc-1d35-4405-9a7d-ae0a15104d5b,IT & Software,Operational expense,6088.03,2024-06-30,approved,2024-06-30T15:37:36
a0c275f4-83b2-4a82-bc71-a37a6c4dac81,00000000-0000-0000-0000-000000000002,5f6c98b4-4360-41ee-83a3-efc700651a04,517d046e-f5e7-4244-8dab-e8995b9bfdc4,Logistics,Operational expense,39837.07,2023-02-02,approved,2023-02-02T12:13:44
bf5c3490-724d-4c71-89c4-0a37d1012311,00000000-0000-0000-0000-000000000001,51fd3682-4888-4a55-92f7-281307c67941,aadd1a3f-3f20-499a-b950-51966ac9090c,Insurance,Operational expense,9965.95,2024-08-26,pending,2024-08-26T14:58:05
eccf2a89-c41c-4d00-8391-c569c22e0c10,00000000-0000-0000-0000-000000000002,587616fd-ba60-493e-ba92-b68a61b5cdce,e213801b-a706-48c3-9ba4-7db14d3912f3,IT & Software,Operational expense,33217.45,2023-12-11,approved,2023-12-11T09:40:12
9ea53468-9062-4af5-a340-56e86a2577b0,00000000-0000-0000-0000-000000000003,7227b311-834f-4815-aa86-c5d464758be1,8626b762-d8ef-4e32-8446-33cdac213522,Travel,Operational expense,36381.41,2023-01-11,approved,2023-01-11T15:50:56
b9668b94-499a-499f-8283-a9453c85c2a9,00000000-0000-0000-0000-000000000002,b961632b-814f-4481-946b-17a792487aa7,e213801b-a706-48c3-9ba4-7db14d3912f3,Office Supplies,Operational expense,21411.35,2024-01-08,approved,2024-01-08T08:43:45
f009c880-dab3-4718-a61d-504b487948a0,00000000-0000-0000-0000-000000000002,587616fd-ba60-493e-ba92-b68a61b5cdce,2afe7cda-5682-4c01-a59f-5f13090047f6,Marketing,Operational expense,20571.89,2022-08-07,approved,2022-08-07T10:21:46
1cd25c04-418d-49ab-aae1-b9e98c1983e8,00000000-0000-0000-0000-000000000003,7227b311-834f-4815-aa86-c5d464758be1,61d2418d-6936-4075-a481-1d994952d89b,Travel,Operational expense,16161.52,2022-01-17,approved,2022-01-17T12:30:05
ad0a46ea-ef93-41f1-b83f-29abe494bdf4,00000000-0000-0000-0000-000000000003,7227b311-834f-4815-aa86-c5d464758be1,1db94196-443a-440f-ad7e-c4422bb047e3,IT & Software,Operational expense,46233.92,2024-12-20,approved,2024-12-20T12:13:28
f5744d33-eccc-4d1a-af74-b97a59082a73,00000000-0000-0000-0000-000000000001,0eb66abb-0d5d-4e88-a3ff-16776e267d83,163b0e08-1801-4ae5-af8c-f287fbcdff7c,IT & Software,Operational expense,24738.99,2023-11-05,approved,2023-11-05T11:51:29
f75a8470-d7fc-407c-876a-96c5e29beaf8,00000000-0000-0000-0000-000000000001,0eb66abb-0d5d-4e88-a3ff-16776e267d83,ea13a2c7-2a88-40f3-b073-4e507c524f18,Office Supplies,Operational expense,20998.98,2022-01-20,approved,2022-01-20T14:20:53
291999ea-cf47-43dd-97c9-3678d05cea58,00000000-0000-0000-0000-000000000002,5f6c98b4-4360-41ee-83a3-efc700651a04,09cd08c0-c83a-42f5-96cc-b9c13c2aa7e4,Insurance,Operational expense,8672.64,2023-11-02,approved,2023-11-02T10:51:51
bab597f4-6c69-4e9c-a301-419568522fea,00000000-0000-0000-0000-000000000003,7227b311-834f-4815-aa86-c5d464758be1,74245d66-8df4-4678-b1e9-76d5e231caff,IT & Software,Operational expense,12670.87,2023-06-02,approved,2023-06-02T16:56:13
8d0db546-b133-4f87-a801-48d2d2777fa1,00000000-0000-0000-0000-000000000002,b961632b-814f-4481-946b-17a792487aa7,f72410dd-3260-4ece-a477-1ae69ac1e84e,Travel,Operational expense,7383.46,2024-04-16,approved,2024-04-16T18:26:33
849d2126-061f-4ee3-b2a8-b5a2b7d06e5e,00000000-0000-0000-0000-000000000001,a01b7f2a-d4d0-48bf-bb89-c1040f55587a,3f0519f3-383c-48a1-8609-f4b51fd5ecd4,Office Supplies,Operational expense,31502.57,2023-11-19,approved,2023-11-19T08:41:08
84e07290-4353-44df-b010-a2a6e8913f82,00000000-0000-0000-0000-000000000001,a01b7f2a-d4d0-48bf-bb89-c1040f55587a,163b0e08-1801-4ae5-af8c-f287fbcdff7c,Marketing,Operational expense,46746.69,2024-10-30,pending,2024-10-30T08:35:33
95965b59-91e2-4a74-bd6d-5fb55ba8f379,00000000-0000-0000-0000-000000000001,0eb66abb-0d5d-4e88-a3ff-16776e267d83,eaefa70d-63c2-4537-b86d-2205b826bb2e,IT & Software,Operational expense,36645.45,2023-09-27,approved,2023-09-27T18:20:02
7d9e5a6c-6c17-4084-9c0b-420a9a9ab51f,00000000-0000-0000-0000-000000000001,0eb66abb-0d5d-4e88-a3ff-16776e267d83,4736f247-39f8-400c-b9ea-519dfbb485f6,Logistics,Operational expense,35701.97,2024-09-25,pending,2024-09-25T17:45:42
d0cbfe75-99c1-4547-9692-2655ab9d3177,00000000-0000-0000-0000-000000000002,b961632b-814f-4481-946b-17a792487aa7,7f514159-0b19-4321-a308-daec53995d5a,IT & Software,Operational expense,35965.44,2023-09-15,approved,2023-09-15T11:40:07
b390a8cc-f9ba-4898-9110-f9cd23aeed77,00000000-0000-0000-0000-000000000001,0eb66abb-0d5d-4e88-a3ff-16776e267d83,f0e9f4da-9ca0-492d-a21e-3f8a819f9184,IT & Software,Operational expense,10320.88,2023-04-24,approved,2023-04-24T16:16:21
c466d6c9-e116-431f-b16f-fd056e840681,00000000-0000-0000-0000-000000000003,9b1ac5ce-ad4f-40d1-8b7c-0005176b143d,33baaf1c-3618-44b5-b42a-4673992689f8,Logistics,Operational expense,28096.57,2022-04-26,approved,2022-04-26T18:55:10
2d756c10-a3ea-48cb-ae49-f9b0c75936e2,00000000-0000-0000-0000-000000000003,9b1ac5ce-ad4f-40d1-8b7c-0005176b143d,8626b762-d8ef-4e32-8446-33cdac213522,Office Supplies,Operational expense,40573.89,2023-07-26,approved,2023-07-26T12:49:25
a5b18500-173c-46d0-9dee-00aa28a6b85c,00000000-0000-0000-0000-000000000003,9b1ac5ce-ad4f-40d1-8b7c-0005176b143d,3b9ffffd-ca39-4330-b08f-59cdb916323f,Maintenance,Operational expense,45907.44,2023-02-28,pending,2023-02-28T08:35:53
3a359c69-988d-4a43-8862-12c1caa303c3,00000000-0000-0000-0000-000000000003,9b1ac5ce-ad4f-40d1-8b7c-0005176b143d,33baaf1c-3618-44b5-b42a-4673992689f8,IT & Software,Operational expense,41728.16,2024-06-09,approved,2024-06-09T08:15:13
cbf77312-2f19-4805-90ac-29dc748adabc,00000000-0000-0000-0000-000000000002,587616fd-ba60-493e-ba92-b68a61b5cdce,2afe7cda-5682-4c01-a59f-5f13090047f6,IT & Software,Operational expense,1968.98,2023-06-26,pending,2023-06-26T15:07:24
66cbf4ad-9e81-4675-8db4-a2f15428b611,00000000-0000-0000-0000-000000000002,b961632b-814f-4481-946b-17a792487aa7,2afe7cda-5682-4c01-a59f-5f13090047f6,IT & Software,Operational expense,40788.36,2022-11-02,pending,2022-11-02T16:36:41
3ab7b18a-091d-45d1-9198-806a189b9f50,00000000-0000-0000-0000-000000000001,51fd3682-4888-4a55-92f7-281307c67941,aadd1a3f-3f20-499a-b950-51966ac9090c,Travel,Operational expense,31687.65,2023-04-16,approved,2023-04-16T09:15:51
0da6e639-260b-4c67-9991-a8c2f243b8ac,00000000-0000-0000-0000-000000000001,51fd3682-4888-4a55-92f7-281307c67941,5a96b78c-2c6b-4aaa-88b5-7c7485705113,Office Supplies,Operational expense,48345.59,2023-11-18,approved,2023-11-18T09:44:26
d44dfa2c-c061-488d-a93b-ddacd0049317,00000000-0000-0000-0000-000000000001,0eb66abb-0d5d-4e88-a3ff-16776e267d83,163b0e08-1801-4ae5-af8c-f287fbcdff7c,Travel,Operational expense,14918.2,2022-11-26,approved,2022-11-26T15:55:00
d9c82918-a7e5-490a-af3b-71c66c3649b4,00000000-0000-0000-0000-000000000002,5f6c98b4-4360-41ee-83a3-efc700651a04,517d046e-f5e7-4244-8dab-e8995b9bfdc4,Insurance,Operational expense,47567.13,2024-01-31,approved,2024-01-31T17:32:16
92de8fba-cae2-4ea4-ad4d-bb00160928a6,00000000-0000-0000-0000-000000000003,7227b311-834f-4815-aa86-c5d464758be1,8626b762-d8ef-4e32-8446-33cdac213522,IT & Software,Operational expense,39718.01,2023-03-30,rejected,2023-03-30T14:04:52
52c07ef5-a1ec-4e52-9b40-a4e8cb0ee814,00000000-0000-0000-0000-000000000002,5f6c98b4-4360-41ee-83a3-efc700651a04,7f514159-0b19-4321-a308-daec53995d5a,IT & Software,Operational expense,9136.73,2024-05-25,pending,2024-05-25T11:24:32
673fb4c4-8320-4fa9-a151-f2a4c259afb3,00000000-0000-0000-0000-000000000001,0eb66abb-0d5d-4e88-a3ff-16776e267d83,aadd1a3f-3f20-499a-b950-51966ac9090c,Logistics,Operational expense,16396.43,2024-07-25,approved,2024-07-25T09:54:30
8f38739d-9c72-4064-8846-8af5188e8101,00000000-0000-0000-0000-000000000003,9b1ac5ce-ad4f-40d1-8b7c-0005176b143d,8626b762-d8ef-4e32-8446-33cdac213522,Marketing,Operational expense,30449.38,2024-07-27,pending,2024-07-27T15:09:20
c11b9fc6-fbb9-48df-bfce-0c71a8de31ca,00000000-0000-0000-0000-000000000003,470852ed-b70b-4f24-879a-6edb4193d8b6,79c1732a-a6d1-4565-b515-c59de4dbdfe5,Office Supplies,Operational expense,4555.6,2023-11-30,pending,2023-11-30T12:11:08
8745900e-0108-4922-8983-36492de2f781,00000000-0000-0000-0000-000000000003,470852ed-b70b-4f24-879a-6edb4193d8b6,74245d66-8df4-4678-b1e9-76d5e231caff,Maintenance,Operational expense,9013.39,2022-11-20,approved,2022-11-20T10:24:31
7dd9123f-c5f2-490b-8378-84bbb6cf5e42,00000000-0000-0000-0000-000000000001,a01b7f2a-d4d0-48bf-bb89-c1040f55587a,5a96b78c-2c6b-4aaa-88b5-7c7485705113,Marketing,Operational expense,33562.06,2023-12-12,approved,2023-12-12T16:30:18
a2af3459-3558-492e-80d6-fbc678a4be06,00000000-0000-0000-0000-000000000003,7227b311-834f-4815-aa86-c5d464758be1,33baaf1c-3618-44b5-b42a-4673992689f8,IT & Software,Operational expense,21187.19,2024-03-15,approved,2024-03-15T14:09:36
271fab06-410b-4251-a8d1-e13cd617468e,00000000-0000-0000-0000-000000000002,5f6c98b4-4360-41ee-83a3-efc700651a04,2afe7cda-5682-4c01-a59f-5f13090047f6,Marketing,Operational expense,14060.0,2022-05-06,approved,2022-05-06T10:51:15
357968f9-cc84-4d6f-b1bb-d1cbea0cfa22,00000000-0000-0000-0000-000000000003,9b1ac5ce-ad4f-40d1-8b7c-0005176b143d,29998a31-9af5-4c58-9bfe-cde4f9a96969,Office Supplies,Operational expense,32269.65,2023-06-26,approved,2023-06-26T17:04:18
d3e107e6-7d97-4b03-9aa0-a4189b5ccfd2,00000000-0000-0000-0000-000000000003,9b1ac5ce-ad4f-40d1-8b7c-0005176b143d,9dd0c56d-a9cf-4c8d-a998-9df89eb48a85,Logistics,Operational expense,28135.92,2022-02-18,approved,2022-02-18T14:40:32
e1e4950a-ea82-4999-96f5-b6a5229950be,00000000-0000-0000-0000-000000000002,587616fd-ba60-493e-ba92-b68a61b5cdce,e213801b-a706-48c3-9ba4-7db14d3912f3,Marketing,Operational expense,39855.95,2023-09-26,approved,2023-09-26T16:12:33
e249185c-491c-4341-a34b-8aed52c42c99,00000000-0000-0000-0000-000000000002,b961632b-814f-4481-946b-17a792487aa7,e213801b-a706-48c3-9ba4-7db14d3912f3,Maintenance,Operational expense,30432.6,2024-01-09,approved,2024-01-09T16:54:40
e9581346-35d5-427a-9701-0b0f0d34a934,00000000-0000-0000-0000-000000000002,587616fd-ba60-493e-ba92-b68a61b5cdce,07274486-6344-4009-ae28-b9027a51f93f,Logistics,Operational expense,35903.17,2023-03-16,approved,2023-03-16T14:33:52
d52716d1-2e05-4676-a9de-0fb6a6f8c63d,00000000-0000-0000-0000-000000000002,587616fd-ba60-493e-ba92-b68a61b5cdce,7f514159-0b19-4321-a308-daec53995d5a,Maintenance,Operational expense,27497.99,2022-05-14,approved,2022-05-14T14:34:24
d524c2b8-407d-41d4-ada1-5918a2ea43ce,00000000-0000-0000-0000-000000000001,a01b7f2a-d4d0-48bf-bb89-c1040f55587a,ea13a2c7-2a88-40f3-b073-4e507c524f18,Travel,Operational expense,8230.06,2022-03-19,approved,2022-03-19T17:13:23
703cbf4b-51ec-4679-bc48-ec0724883566,00000000-0000-0000-0000-000000000002,5f6c98b4-4360-41ee-83a3-efc700651a04,2afe7cda-5682-4c01-a59f-5f13090047f6,Office Supplies,Operational expense,49265.61,2023-07-24,approved,2023-07-24T09:58:11
9b09602b-9fd9-43f1-9cb3-3cc79776da8d,00000000-0000-0000-0000-000000000002,587616fd-ba60-493e-ba92-b68a61b5cdce,f72410dd-3260-4ece-a477-1ae69ac1e84e,Travel,Operational expense,24848.3,2022-10-24,approved,2022-10-24T08:47:32
b77627e1-f1fa-42fc-a72c-270229451f9b,00000000-0000-0000-0000-000000000002,b961632b-814f-4481-946b-17a792487aa7,517d046e-f5e7-4244-8dab-e8995b9bfdc4,Maintenance,Operational expense,19606.2,2024-10-27,approved,2024-10-27T09:09:58
adab8bab-89be-4e06-84f0-2572412ca8f1,00000000-0000-0000-0000-000000000002,5f6c98b4-4360-41ee-83a3-efc700651a04,7f514159-0b19-4321-a308-daec53995d5a,Logistics,Operational expense,4515.27,2024-10-25,approved,2024-10-25T16:55:37
7109e844-e364-4361-b620-c0b5dffd7e41,00000000-0000-0000-0000-000000000002,5f6c98b4-4360-41ee-83a3-efc700651a04,bcde24c7-84f3-4459-afee-eba83339896c,Travel,Operational expense,37803.58,2024-11-01,pending,2024-11-01T13:02:44
a3d40ca8-4a73-48fd-b079-5b153869f282,00000000-0000-0000-0000-000000000001,a01b7f2a-d4d0-48bf-bb89-c1040f55587a,3f0519f3-383c-48a1-8609-f4b51fd5ecd4,Travel,Operational expense,12797.93,2024-01-16,approved,2024-01-16T12:35:30
3a5fa100-4ce7-44bd-a4c8-07ff3317be66,00000000-0000-0000-0000-000000000002,587616fd-ba60-493e-ba92-b68a61b5cdce,09cd08c0-c83a-42f5-96cc-b9c13c2aa7e4,Marketing,Operational expense,13708.07,2022-03-09,approved,2022-03-09T08:59:16
d859c16f-503f-44b6-bd9f-3ab84aba57c4,00000000-0000-0000-0000-000000000002,587616fd-ba60-493e-ba92-b68a61b5cdce,7f514159-0b19-4321-a308-daec53995d5a,Logistics,Operational expense,4628.55,2022-01-01,approved,2022-01-01T14:34:00
e3f0ad88-ec76-44e3-b0be-dede07c38990,00000000-0000-0000-0000-000000000003,9b1ac5ce-ad4f-40d1-8b7c-0005176b143d,74245d66-8df4-4678-b1e9-76d5e231caff,Travel,Operational expense,35277.35,2022-09-22,pending,2022-09-22T17:48:56
e1b65a7f-4423-4f3d-9503-8203dd3fbafd,00000000-0000-0000-0000-000000000002,587616fd-ba60-493e-ba92-b68a61b5cdce,09cd08c0-c83a-42f5-96cc-b9c13c2aa7e4,Travel,Operational expense,35673.54,2023-04-13,pending,2023-04-13T18:41:07
8031f067-9ce3-4857-8085-f9fd8b946c60,00000000-0000-0000-0000-000000000001,51fd3682-4888-4a55-92f7-281307c67941,9a16d7d2-dc18-4141-a14f-3394de4b98bc,Insurance,Operational expense,34293.16,2023-01-22,approved,2023-01-22T15:44:15
00eee9c1-0da1-41c5-a457-975c45996c68,00000000-0000-0000-0000-000000000003,9b1ac5ce-ad4f-40d1-8b7c-0005176b143d,8626b762-d8ef-4e32-8446-33cdac213522,Marketing,Operational expense,15665.12,2023-08-25,approved,2023-08-25T09:32:12
75072cdc-c003-4266-becc-37702bbeea9f,00000000-0000-0000-0000-000000000002,5f6c98b4-4360-41ee-83a3-efc700651a04,e213801b-a706-48c3-9ba4-7db14d3912f3,Maintenance,Operational expense,8369.83,2024-05-11,approved,2024-05-11T08:39:05
c147d69f-ceea-43a3-a020-4720b9c223ac,00000000-0000-0000-0000-000000000002,5f6c98b4-4360-41ee-83a3-efc700651a04,81c496fc-1d35-4405-9a7d-ae0a15104d5b,Maintenance,Operational expense,13852.93,2022-04-05,pending,2022-04-05T10:27:47
32920183-3fe1-474e-a77c-8ca6d072143d,00000000-0000-0000-0000-000000000002,587616fd-ba60-493e-ba92-b68a61b5cdce,9d2a5f48-38f2-46be-b733-c1b9f1c891c4,Office Supplies,Operational expense,46970.66,2022-08-18,pending,2022-08-18T08:50:58
cd8601d5-c25f-44be-8751-2fb5f89dd998,00000000-0000-0000-0000-000000000003,470852ed-b70b-4f24-879a-6edb4193d8b6,9dd0c56d-a9cf-4c8d-a998-9df89eb48a85,Marketing,Operational expense,4443.18,2022-05-08,approved,2022-05-08T09:23:39
e3ebb08d-9c2c-4ccb-8954-9d852cde5efe,00000000-0000-0000-0000-000000000003,9b1ac5ce-ad4f-40d1-8b7c-0005176b143d,355d120a-98dd-4393-a62e-df5f4b8a455b,IT & Software,Operational expense,20414.57,2024-06-30,approved,2024-06-30T16:35:04
7579c332-2f44-4548-92a5-3ec55f33588c,00000000-0000-0000-0000-000000000002,587616fd-ba60-493e-ba92-b68a61b5cdce,f72410dd-3260-4ece-a477-1ae69ac1e84e,Insurance,Operational expense,7463.41,2022-08-15,approved,2022-08-15T10:53:53
646abc07-4f75-4a56-b609-edc0f354e0b6,00000000-0000-0000-0000-000000000001,0eb66abb-0d5d-4e88-a3ff-16776e267d83,f17772cf-7a8e-4e04-aeef-8c148fe1a7e5,IT & Software,Operational expense,857.52,2022-10-06,approved,2022-10-06T12:49:37
c4667ee5-fe2d-40b0-84e2-5b4da58b2944,00000000-0000-0000-0000-000000000001,0eb66abb-0d5d-4e88-a3ff-16776e267d83,f577e0e3-284e-4c71-8d16-74f51d0fe305,IT & Software,Operational expense,35435.18,2023-01-18,approved,2023-01-18T10:15:34
f6ea66cb-98c2-4612-ad05-f1c79e8e1099,00000000-0000-0000-0000-000000000003,7227b311-834f-4815-aa86-c5d464758be1,1db94196-443a-440f-ad7e-c4422bb047e3,IT & Software,Operational expense,19515.68,2024-09-09,pending,2024-09-09T16:36:16
7977f548-34ab-449e-8656-ee30ecfcda63,00000000-0000-0000-0000-000000000003,7227b311-834f-4815-aa86-c5d464758be1,61d2418d-6936-4075-a481-1d994952d89b,Marketing,Operational expense,2878.77,2022-03-23,approved,2022-03-23T09:40:49
