id,company_id,category_id,name,sku,cost_price,selling_price,unit,is_active,created_at
e32f41f9-87e9-409a-8462-9e6db6fb35e1,00000000-0000-0000-0000-000000000003,fd540a9d-5b26-4549-bf5f-e39264a6c375,Wiper Blades Pair,AUT-0039,323.58,579.72,pcs,True,2021-09-01T09:00:00
fb654114-710b-45c3-9322-8b948ee9d85d,00000000-0000-0000-0000-000000000003,fd540a9d-5b26-4549-bf5f-e39264a6c375,Air Filter,AUT-0040,239.78,547.87,pcs,True,2021-09-01T09:00:00
30897c88-1a85-4b27-93e8-73000b1b2ed8,00000000-0000-0000-0000-000000000003,a6ed6282-fbdc-41ef-b2ac-1c10874c7f5d,LEGO City Set,TOY-0041,1178.08,2339.34,pcs,True,2021-09-01T09:00:00
0fab53e0-c537-4123-8ad9-2a8d62acccae,00000000-0000-0000-0000-000000000003,a6ed6282-fbdc-41ef-b2ac-1c10874c7f5d,Remote Control Car,TOY-0042,874.19,1523.83,pcs,True,2021-09-01T09:00:00
ee58e89b-0851-4f82-b99d-cdf5e514f714,00000000-0000-0000-0000-000000000003,a6ed6282-fbdc-41ef-b2ac-1c10874c7f5d,Board Game Family,TOY-0043,577.04,1291.74,box,True,2021-09-01T09:00:00
4cd8f5fe-053c-4cfe-814a-930270b03924,00000000-0000-0000-0000-000000000003,a6ed6282-fbdc-41ef-b2ac-1c10874c7f5d,Puzzle 1000 pieces,TOY-0044,323.27,753.17,roll,True,2021-09-01T09:00:00
33ad4cc5-d2d4-45d4-9eb9-af667d8a1e51,00000000-0000-0000-0000-000000000003,a6ed6282-fbdc-41ef-b2ac-1c10874c7f5d,Action Figure Set,TOY-0045,356.56,782.92,roll,True,2021-09-01T09:00:00
b4959d17-0502-4ee7-a484-7922b5fbfd13,00000000-0000-0000-0000-000000000003,4c64c200-fa37-4ffb-83fd-e482e7fc45bb,Yoga Mat 6mm,SPO-0046,567.78,1004.85,box,False,2021-09-01T09:00:00
8425df12-f49f-477b-b545-f519b645a589,00000000-0000-0000-0000-000000000003,4c64c200-fa37-4ffb-83fd-e482e7fc45bb,Dumbbell Pair 5kg,SPO-0047,786.22,1729.67,pcs,True,2021-09-01T09:00:00
de568940-f139-48de-8876-8fa256e5e319,00000000-0000-0000-0000-000000000003,4c64c200-fa37-4ffb-83fd-e482e7fc45bb,Resistance Band Set,SPO-0048,283.33,686.75,pcs,True,2021-09-01T09:00:00
cf525403-6ce7-401c-a008-d662499fc3cb,00000000-0000-0000-0000-000000000003,4c64c200-fa37-4ffb-83fd-e482e7fc45bb,Jump Rope Speed,SPO-0049,193.6,344.45,pcs,True,2021-09-01T09:00:00
5c804b54-c729-49e7-9560-e9ca2767949a,00000000-0000-0000-0000-000000000003,4c64c200-fa37-4ffb-83fd-e482e7fc45bb,Gym Gloves,SPO-0050,303.57,727.64,litre,True,2021-09-01T09:00:00
f9cc4dfd-dea3-4da6-b0a1-6b2cbea7b376,00000000-0000-0000-0000-000000000003,f1b97fe3-fa32-4750-9618-3657471fda78,Shampoo 400ml,BEA-0051,223.15,424.09,litre,True,2021-09-01T09:00:00
1c7c205f-5cf1-4633-a82f-d21bfa716103,00000000-0000-0000-0000-000000000003,f1b97fe3-fa32-4750-9618-3657471fda78,Face Serum 30ml,BEA-0052,566.47,1143.9,litre,True,2021-09-01T09:00:00
8ad88a04-ca46-435e-87d4-396cb005a6d2,00000000-0000-0000-0000-000000000003,f1b97fe3-fa32-4750-9618-3657471fda78,Sunscreen SPF50,BEA-0053,361.59,625.84,roll,True,2021-09-01T09:00:00
1831f8b6-38a1-4bef-be90-cf517a3496ee,00000000-0000-0000-0000-000000000003,f1b97fe3-fa32-4750-9618-3657471fda78,Electric Toothbrush,BEA-0054,1093.85,2431.99,set,True,2021-09-01T09:00:00
3cefe427-0919-4c54-ae48-03774fc99c60,00000000-0000-0000-0000-000000000003,f1b97fe3-fa32-4750-9618-3657471fda78,Perfume 50ml EDP,BEA-0055,1674.45,3253.41,roll,True,2021-09-01T09:00:00
ff2cfcfe-80d1-4c3b-89e6-cae01de39929,00000000-0000-0000-0000-000000000003,02149d7e-5e68-4f6a-ba69-bd77da7469d1,Python Data Science,BOO-0056,501.43,787.76,box,True,2021-09-01T09:00:00
42ad5b7b-ac7c-4f0f-8451-923d107653c9,00000000-0000-0000-0000-000000000003,02149d7e-5e68-4f6a-ba69-bd77da7469d1,Business Strategy,BOO-0057,404.95,835.47,litre,True,2021-09-01T09:00:00
819b3f6f-d7fb-4218-939a-691e3cdb4b50,00000000-0000-0000-0000-000000000003,02149d7e-5e68-4f6a-ba69-bd77da7469d1,Machine Learning A-Z,BOO-0058,521.82,943.68,box,True,2021-09-01T09:00:00
e5e92654-cfff-42af-98dc-c9d7d78107a3,00000000-0000-0000-0000-000000000003,02149d7e-5e68-4f6a-ba69-bd77da7469d1,Financial Modeling,BOO-0059,431.04,815.45,litre,True,2021-09-01T09:00:00
31458971-3a9c-421d-be7a-1002af4bf4c9,00000000-0000-0000-0000-000000000003,02149d7e-5e68-4f6a-ba69-bd77da7469d1,Management Accounting,BOO-0060,454.54,886.4,pcs,True,2021-09-01T09:00:00
b04aea23-a41f-4195-9bfd-210e16ee93f2,00000000-0000-0000-0000-000000000003,b12b9fd3-266e-4dae-92d7-2e2c026f3b68,Cordless Drill 18V,HAR-0061,3858.66,6031.53,box,True,2021-09-01T09:00:00
ad2f5425-1c3e-4338-a80a-c8f5895bed59,00000000-0000-0000-0000-000000000003,b12b9fd3-266e-4dae-92d7-2e2c026f3b68,Angle Grinder 115mm,HAR-0062,2153.94,4303.13,set,True,2021-09-01T09:00:00
2f78c7af-8794-4a1a-bd24-704370b3001d,00000000-0000-0000-0000-000000000003,b12b9fd3-266e-4dae-92d7-2e2c026f3b68,Measuring Tape 10m,HAR-0063,214.21,394.38,kg,True,2021-09-01T09:00:00
8c223240-e225-44e5-876a-568baa118961,00000000-0000-0000-0000-000000000003,b12b9fd3-266e-4dae-92d7-2e2c026f3b68,Socket Wrench Set,HAR-0064,1376.04,2447.23,kg,True,2021-09-01T09:00:00
869aae43-f41e-49ba-b987-ab0927338a32,00000000-0000-0000-0000-000000000003,b12b9fd3-266e-4dae-92d7-2e2c026f3b68,Safety Goggles,HAR-0065,140.3,325.63,pcs,True,2021-09-01T09:00:00
aa63b223-d704-44e5-b908-82702ec69f85,00000000-0000-0000-0000-000000000003,8ffb79f8-ba2a-4331-85fe-7ca8493a9a6e,Bubble Wrap Roll 50m,PAC-0066,352.06,628.52,box,True,2021-09-01T09:00:00
5b4884b7-d4fb-4e9a-ab38-ff805798bc26,00000000-0000-0000-0000-000000000003,8ffb79f8-ba2a-4331-85fe-7ca8493a9a6e,Cardboard Box 40x30,PAC-0067,13.62,32.51,set,True,2021-09-01T09:00:00
ed8477f2-ae90-4d46-937f-346bd13ccabe,00000000-0000-0000-0000-000000000003,8ffb79f8-ba2a-4331-85fe-7ca8493a9a6e,Stretch Wrap 500m,PAC-0068,297.78,604.19,pcs,True,2021-09-01T09:00:00
1af1ac43-f8fb-44c3-8911-69d9a644cc96,00000000-0000-0000-0000-000000000003,8ffb79f8-ba2a-4331-85fe-7ca8493a9a6e,Packing Tape 12pk,PAC-0069,175.94,320.05,kg,True,2021-09-01T09:00:00
8fc720f7-df51-4878-a361-6730372ad7f6,00000000-0000-0000-0000-000000000003,8ffb79f8-ba2a-4331-85fe-7ca8493a9a6e,Foam Sheets 5mm,PAC-0070,76.86,161.26,roll,True,2021-09-01T09:00:00
91af09ce-c049-4218-bfc3-79b4d2e2810c,00000000-0000-0000-0000-000000000003,9aebc1a8-0130-49e3-aed2-4dab29b9d503,Steel Rod 12mm 6m,RAW-0071,820.23,1457.31,set,True,2021-09-01T09:00:00
752f9c07-0bd1-4a17-b665-98a6eca0b5fb,00000000-0000-0000-0000-000000000003,9aebc1a8-0130-49e3-aed2-4dab29b9d503,Copper Wire 1.5mm 100m,RAW-0072,1361.22,2245.98,roll,True,2021-09-01T09:00:00
764e624c-616b-400e-95fc-b8d8e2d49738,00000000-0000-0000-0000-000000000003,9aebc1a8-0130-49e3-aed2-4dab29b9d503,Aluminium Sheet 1mx2m,RAW-0073,1339.96,2397.97,set,True,2021-09-01T09:00:00
30d0b949-8914-4b72-8f16-83df27d7d212,00000000-0000-0000-0000-000000000003,9aebc1a8-0130-49e3-aed2-4dab29b9d503,PVC Pipe 110mm 3m,RAW-0074,191.04,377.05,pcs,True,2021-09-01T09:00:00
a9f5770b-151a-4213-91be-f4c74306664d,00000000-0000-0000-0000-000000000003,9aebc1a8-0130-49e3-aed2-4dab29b9d503,Epoxy Resin 1kg,RAW-0075,591.98,945.76,pcs,False,2021-09-01T09:00:00
6c7474cd-55b4-4c70-9b93-87686d6eb109,00000000-0000-0000-0000-000000000003,9d5982f7-995a-416e-83a7-3ae52fda6787,Caustic Soda 25kg,CHE-0076,864.72,1816.87,roll,True,2021-09-01T09:00:00
3921ee1e-afbc-4bdf-a8c5-ed1b795d6942,00000000-0000-0000-0000-000000000003,9d5982f7-995a-416e-83a7-3ae52fda6787,Hydrogen Peroxide 5L,CHE-0077,384.35,702.66,pcs,True,2021-09-01T09:00:00
50b643bf-2cc3-4abc-afb5-5684a4a712bb,00000000-0000-0000-0000-000000000003,9d5982f7-995a-416e-83a7-3ae52fda6787,Acetone 5L,CHE-0078,517.81,962.34,litre,True,2021-09-01T09:00:00
750e2459-9294-45cc-b767-83697286ecba,00000000-0000-0000-0000-000000000003,9d5982f7-995a-416e-83a7-3ae52fda6787,Isopropanol 5L,CHE-0079,521.93,803.38,roll,True,2021-09-01T09:00:00
4d4ec131-80c6-4270-a7c0-f6ee09ad94a2,00000000-0000-0000-0000-000000000003,9d5982f7-995a-416e-83a7-3ae52fda6787,Sodium Carbonate 50kg,CHE-0080,782.79,1451.73,kg,True,2021-09-01T09:00:00
8656682f-93f5-48a9-b173-da0348b96d8c,00000000-0000-0000-0000-000000000003,bad85107-9807-4f7d-9faa-2217d2043ac0,Cable 1.5mm2 100m,ELE-0081,1929.42,2807.06,box,True,2021-09-01T09:00:00
b006a9ac-9569-4c73-9c99-24efa8d23e15,00000000-0000-0000-0000-000000000003,bad85107-9807-4f7d-9faa-2217d2043ac0,MCB 32A,ELE-0082,103.61,228.7,litre,True,2021-09-01T09:00:00
47c74360-c852-4f19-a182-0a4a72b0681f,00000000-0000-0000-0000-000000000003,bad85107-9807-4f7d-9faa-2217d2043ac0,Distribution Board 8way,ELE-0083,1680.13,3036.33,set,True,2021-09-01T09:00:00
300b3419-b64f-4133-b0cf-3f1410b08bc8,00000000-0000-0000-0000-000000000003,bad85107-9807-4f7d-9faa-2217d2043ac0,LED Bulb 9W 6pk,ELE-0084,220.02,347.04,pcs,True,2021-09-01T09:00:00
3a2ae3dd-16b8-4ac4-953c-672fec23106f,00000000-0000-0000-0000-000000000003,bad85107-9807-4f7d-9faa-2217d2043ac0,Extension Cord 5m 4way,ELE-0085,345.9,669.79,set,True,2021-09-01T09:00:00
503c616a-4d6b-486a-aa85-3c11accd8e76,00000000-0000-0000-0000-000000000003,25c33dae-43e8-46db-af58-9c87b2d8fcb4,Fertilizer NPK 50kg,AGR-0086,1175.2,1753.59,roll,True,2021-09-01T09:00:00
d1722590-9a3c-46a7-8ce7-b44bdb94c552,00000000-0000-0000-0000-000000000003,25c33dae-43e8-46db-af58-9c87b2d8fcb4,Drip Irrigation Kit,AGR-0087,3920.26,6186.05,pcs,False,2021-09-01T09:00:00
53c5bf64-dcfe-41b2-a60a-fc05d9eafabc,00000000-0000-0000-0000-000000000003,25c33dae-43e8-46db-af58-9c87b2d8fcb4,Pesticide Spray 1L,AGR-0088,312.76,578.22,pcs,True,2021-09-01T09:00:00
67684a4f-747f-43d6-be4f-3869d718aada,00000000-0000-0000-0000-000000000003,25c33dae-43e8-46db-af58-9c87b2d8fcb4,Greenhouse Net 50m,AGR-0089,743.51,1328.08,litre,True,2021-09-01T09:00:00
1ac4eec4-51cb-4abd-aad4-e099c9490df1,00000000-0000-0000-0000-000000000003,25c33dae-43e8-46db-af58-9c87b2d8fcb4,Seed Tray 72-cell,AGR-0090,79.84,183.21,kg,False,2021-09-01T09:00:00
a1b5eaa5-e4d5-462b-8d75-3268133792ef,00000000-0000-0000-0000-000000000003,c75a91c8-335c-48bc-b0ef-34564131ddf9,Floor Cleaner 5L,CLE-0091,283.51,581.73,kg,True,2021-09-01T09:00:00
084b6a6c-eebe-46e2-8682-0681d035a518,00000000-0000-0000-0000-000000000003,c75a91c8-335c-48bc-b0ef-34564131ddf9,Disinfectant 5L,CLE-0092,320.25,530.47,pcs,False,2021-09-01T09:00:00
7c9cd5af-78bd-46f3-8e89-1b42be40ac87,00000000-0000-0000-0000-000000000003,c75a91c8-335c-48bc-b0ef-34564131ddf9,Microfibre Cloth 10pk,CLE-0093,233.12,437.64,set,True,2021-09-01T09:00:00
4cccbf03-a392-4850-9096-a78dec0d1afa,00000000-0000-0000-0000-000000000003,c75a91c8-335c-48bc-b0ef-34564131ddf9,Mop & Bucket Set,CLE-0094,606.04,1088.05,pcs,True,2021-09-01T09:00:00
c098f9e5-c213-4ef6-bea2-517e5afff6a1,00000000-0000-0000-0000-000000000003,c75a91c8-335c-48bc-b0ef-34564131ddf9,Industrial Vacuum,CLE-0095,9041.24,14279.8,pcs,True,2021-09-01T09:00:00
80f1d921-3b1a-4053-9142-e3d9613bd2bb,00000000-0000-0000-0000-000000000003,ac48c593-34a7-4ac0-a9d8-03dd6b81ab01,Router WiFi6,NET-0096,4985.53,8034.33,litre,True,2021-09-01T09:00:00
496ffcaf-67fc-4613-9369-456c5db9c167,00000000-0000-0000-0000-000000000003,ac48c593-34a7-4ac0-a9d8-03dd6b81ab01,Network Switch 24port,NET-0097,6863.62,11137.87,litre,True,2021-09-01T09:00:00
cf02d801-77eb-4e1f-824a-fffc8768d8f9,00000000-0000-0000-0000-000000000003,ac48c593-34a7-4ac0-a9d8-03dd6b81ab01,Cat6 Cable 305m,NET-0098,2594.67,4559.82,litre,False,2021-09-01T09:00:00
2050438c-a5ff-41b7-b24d-813cd2719c36,00000000-0000-0000-0000-000000000003,ac48c593-34a7-4ac0-a9d8-03dd6b81ab01,Patch Panel 24port,NET-0099,1896.45,2950.09,box,True,2021-09-01T09:00:00
2d0d411b-3dc6-470c-acad-004a4f027adc,00000000-0000-0000-0000-000000000003,ac48c593-34a7-4ac0-a9d8-03dd6b81ab01,Network Rack 9U,NET-0100,5319.95,8924.37,pcs,True,2021-09-01T09:00:00
