id,company_id,branch_id,supplier_id,user_id,purchase_date,status,total_amount,tax_amount,net_amount,payment_status,created_at
6336fda0-bf44-4187-ba10-294d575d5a42,00000000-0000-0000-0000-000000000003,7227b311-834f-4815-aa86-c5d464758be1,120b15c2-6028-48b8-b30e-40f358f81c6b,e452be79-f94b-4709-88bf-8f66053789c4,2024-10-13,received,275117.41,13755.87,288873.28,unpaid,2024-10-13T18:20:11
8247c7b1-59f9-4990-b6ed-b9a06774171f,00000000-0000-0000-0000-000000000001,51fd3682-4888-4a55-92f7-281307c67941,13f071bf-a477-4dde-9791-4b52353c1325,163b0e08-1801-4ae5-af8c-f287fbcdff7c,2023-06-27,received,112763.82,5638.19,118402.01,partial,2023-06-27T17:10:43
95143930-7779-47d9-9d86-3459d5caba49,00000000-0000-0000-0000-000000000001,51fd3682-4888-4a55-92f7-281307c67941,cdfc2396-1d66-4c9e-9264-dc667735e359,ea13a2c7-2a88-40f3-b073-4e507c524f18,2023-04-14,pending,47836.64,2391.83,50228.47,unpaid,2023-04-14T09:17:22
b6852da2-177f-4afc-9925-2d2af93aa8eb,00000000-0000-0000-0000-000000000001,a01b7f2a-d4d0-48bf-bb89-c1040f55587a,932c09fc-c8f5-49eb-9664-f631b2f0daee,5a96b78c-2c6b-4aaa-88b5-7c7485705113,2024-11-16,received,457033.49,22851.67,479885.16,partial,2024-11-16T15:23:10
a40dc329-933b-481f-90ae-c0c0fe67944c,00000000-0000-0000-0000-000000000002,5f6c98b4-4360-41ee-83a3-efc700651a04,3c06b02b-885b-4d2a-8963-628bb0dcd76b,07274486-6344-4009-ae28-b9027a51f93f,2024-07-11,pending,15160.95,758.05,15919.0,paid,2024-07-11T16:26:53
a781beaf-ca45-46d4-853e-c5922f815aba,00000000-0000-0000-0000-000000000003,470852ed-b70b-4f24-879a-6edb4193d8b6,9feb0f55-7e5c-4581-9a8d-f846c8f20ce3,8626b762-d8ef-4e32-8446-33cdac213522,2022-01-04,received,366166.3,18308.31,384474.61,unpaid,2022-01-04T10:54:49
d12dd2f2-cf35-47c4-b17a-1edd30c382a9,00000000-0000-0000-0000-000000000003,9b1ac5ce-ad4f-40d1-8b7c-0005176b143d,65ab3eab-caf3-41f6-8cfc-19f116a30364,355d120a-98dd-4393-a62e-df5f4b8a455b,2023-09-13,received,267026.9,13351.35,280378.25,partial,2023-09-13T08:56:47
e53ce80d-f550-4ede-bf3a-3beba3e409e6,00000000-0000-0000-0000-000000000002,b961632b-814f-4481-946b-17a792487aa7,beaaa3f3-89f5-4b14-b4ee-11af19f00d58,2afe7cda-5682-4c01-a59f-5f13090047f6,2024-02-20,received,47035.7,2351.78,49387.48,paid,2024-02-20T09:01:47
bb70997b-44a8-4b25-9f3b-875a7aacfcb7,00000000-0000-0000-0000-000000000001,51fd3682-4888-4a55-92f7-281307c67941,5876ac2e-6534-414c-b629-58ed4b6ef76b,3f0519f3-383c-48a1-8609-f4b51fd5ecd4,2023-01-06,received,45742.58,2287.13,48029.71,paid,2023-01-06T11:50:12
36c9b3f4-a969-41c8-8fd1-4aee667aabfd,00000000-0000-0000-0000-000000000002,b961632b-814f-4481-946b-17a792487aa7,a8680bb4-102b-4cf4-a170-5eb5a2500495,bcde24c7-84f3-4459-afee-eba83339896c,2022-06-25,received,23466.56,1173.33,24639.89,paid,2022-06-25T16:27:11
e2fd75ce-deab-4243-abbc-777982b478e6,00000000-0000-0000-0000-000000000002,b961632b-814f-4481-946b-17a792487aa7,915d3acf-eead-4094-96cc-2190b09bc5fb,bcde24c7-84f3-4459-afee-eba83339896c,2022-06-08,received,399623.25,19981.16,419604.41,paid,2022-06-08T16:42:17
3311350a-c41a-4ce1-92d8-747943da60a8,00000000-0000-0000-0000-000000000002,587616fd-ba60-493e-ba92-b68a61b5cdce,5892822b-93fa-4e9b-9b06-04ab7cae2b45,09cd08c0-c83a-42f5-96cc-b9c13c2aa7e4,2022-03-16,cancelled,14022.38,701.12,14723.5,unpaid,2022-03-16T16:46:30
04470127-acaf-4a1f-8090-54d3adf935ed,00000000-0000-0000-0000-000000000002,5f6c98b4-4360-41ee-83a3-efc700651a04,1b6e5347-c3b2-41b9-8445-7086d99c375d,7f514159-0b19-4321-a308-daec53995d5a,2024-09-04,received,154386.43,7719.32,162105.75,paid,2024-09-04T12:10:04
deb27d4b-871e-4b0b-aca0-c2c308235ceb,00000000-0000-0000-0000-000000000003,9b1ac5ce-ad4f-40d1-8b7c-0005176b143d,986742bb-c2a2-474f-9c7b-2639157ac1dc,29998a31-9af5-4c58-9bfe-cde4f9a96969,2022-12-11,received,39661.92,1983.1,41645.02,paid,2022-12-11T11:29:24
a1f0012c-743e-4f6e-b595-84f7efb52a41,00000000-0000-0000-0000-000000000001,0eb66abb-0d5d-4e88-a3ff-16776e267d83,212cf991-45e9-4b5e-b07d-aa0303292cbb,7760d86e-b342-473c-8c64-b55d64aa491a,2023-11-28,received,30240.98,1512.05,31753.03,paid,2023-11-28T11:42:34
501e1e48-601a-4c99-a657-e187ba1cf622,00000000-0000-0000-0000-000000000003,470852ed-b70b-4f24-879a-6edb4193d8b6,02f30f73-2d3a-4410-9981-e136a1ce5d54,79c1732a-a6d1-4565-b515-c59de4dbdfe5,2024-12-05,received,276100.2,13805.01,289905.21,paid,2024-12-05T18:58:24
4107a702-dcc3-451c-857f-75d962af9689,00000000-0000-0000-0000-000000000002,587616fd-ba60-493e-ba92-b68a61b5cdce,f0c1ed07-3526-4728-95b1-d86fb6fd7a9a,09cd08c0-c83a-42f5-96cc-b9c13c2aa7e4,2024-07-19,received,9655.83,482.79,10138.62,partial,2024-07-19T08:35:00
2978022e-20ee-4b9f-93d5-c8e4c1ab05bb,00000000-0000-0000-0000-000000000003,470852ed-b70b-4f24-879a-6edb4193d8b6,9fc17485-c25c-4c84-a174-831549165eab,79c1732a-a6d1-4565-b515-c59de4dbdfe5,2022-07-05,received,7624.05,381.2,8005.25,paid,2022-07-05T13:26:39
ac3fd933-6817-4891-bacc-3db061e72cd7,00000000-0000-0000-0000-000000000003,9b1ac5ce-ad4f-40d1-8b7c-0005176b143d,65ab3eab-caf3-41f6-8cfc-19f116a30364,29998a31-9af5-4c58-9bfe-cde4f9a96969,2024-08-06,received,1560450.47,78022.52,1638472.99,partial,2024-08-06T12:32:06
f25e954e-fba4-4b3e-9142-2b8f6cb8f5ad,00000000-0000-0000-0000-000000000001,0eb66abb-0d5d-4e88-a3ff-16776e267d83,91a165e0-dd29-43a8-94ba-b0d57d9f77f2,3f0519f3-383c-48a1-8609-f4b51fd5ecd4,2024-06-21,received,1908055.45,95402.77,2003458.22,partial,2024-06-21T08:43:00
cc63e7e9-5de7-4a5f-a887-18539d186deb,00000000-0000-0000-0000-000000000001,51fd3682-4888-4a55-92f7-281307c67941,f6a87777-3805-4173-84b9-2401937360c7,ea13a2c7-2a88-40f3-b073-4e507c524f18,2024-02-28,received,51806.82,2590.34,54397.16,paid,2024-02-28T11:09:05
f1378484-c49a-4168-b1c5-773c147bb60a,00000000-0000-0000-0000-000000000001,51fd3682-4888-4a55-92f7-281307c67941,e85c486a-b105-4e73-9e2f-e4fd936aa67b,4736f247-39f8-400c-b9ea-519dfbb485f6,2024-01-22,received,101904.7,5095.24,106999.94,partial,2024-01-22T13:41:53
0b32a768-6863-45ab-9845-c7710d4b079e,00000000-0000-0000-0000-000000000003,7227b311-834f-4815-aa86-c5d464758be1,9feb0f55-7e5c-4581-9a8d-f846c8f20ce3,3b9ffffd-ca39-4330-b08f-59cdb916323f,2024-10-31,cancelled,1177087.14,58854.36,1235941.5,unpaid,2024-10-31T17:57:59
52e7664f-8c49-463b-80c9-223a1bd7fc9e,00000000-0000-0000-0000-000000000001,51fd3682-4888-4a55-92f7-281307c67941,abee37a2-746f-4580-9f72-500aae5a8cd7,f577e0e3-284e-4c71-8d16-74f51d0fe305,2023-04-30,received,243047.1,12152.36,255199.46,partial,2023-04-30T15:14:24
897d6f3a-fd13-4625-b3d4-46d35f659baa,00000000-0000-0000-0000-000000000001,0eb66abb-0d5d-4e88-a3ff-16776e267d83,50379a95-cd15-4dab-a9db-6c5b86cdcdfc,f577e0e3-284e-4c71-8d16-74f51d0fe305,2024-06-12,received,22002.97,1100.15,23103.12,unpaid,2024-06-12T15:22:47
52a4fcfc-deb3-4c0a-84e1-0e089f425bcc,00000000-0000-0000-0000-000000000003,7227b311-834f-4815-aa86-c5d464758be1,ee80acdb-977a-4af3-a9bf-47fc4a9fbcab,1db94196-443a-440f-ad7e-c4422bb047e3,2023-01-11,received,95879.56,4793.98,100673.54,paid,2023-01-11T17:24:47
582ee2ef-b6cf-48f7-abfc-a9106d73888f,00000000-0000-0000-0000-000000000001,0eb66abb-0d5d-4e88-a3ff-16776e267d83,13f071bf-a477-4dde-9791-4b52353c1325,5a96b78c-2c6b-4aaa-88b5-7c7485705113,2022-09-01,received,952572.26,47628.61,1000200.87,partial,2022-09-01T09:23:29
68b24163-523a-44c5-aef6-ae373ec54077,00000000-0000-0000-0000-000000000001,0eb66abb-0d5d-4e88-a3ff-16776e267d83,932c09fc-c8f5-49eb-9664-f631b2f0daee,9a16d7d2-dc18-4141-a14f-3394de4b98bc,2023-12-11,received,336098.91,16804.95,352903.86,paid,2023-12-11T11:42:24
ea8ebe9c-449e-4236-a0a7-237f5f415d0f,00000000-0000-0000-0000-000000000002,587616fd-ba60-493e-ba92-b68a61b5cdce,1b6e5347-c3b2-41b9-8445-7086d99c375d,9d2a5f48-38f2-46be-b733-c1b9f1c891c4,2023-10-26,received,141701.54,7085.08,148786.62,paid,2023-10-26T14:19:08
4a0b722d-adaf-4568-8879-0556116d41e0,00000000-0000-0000-0000-000000000002,587616fd-ba60-493e-ba92-b68a61b5cdce,3c06b02b-885b-4d2a-8963-628bb0dcd76b,bcde24c7-84f3-4459-afee-eba83339896c,2023-05-17,pending,260640.6,13032.03,273672.63,paid,2023-05-17T18:15:40
8639b7ad-4c7e-4372-b19b-a05d7657d399,00000000-0000-0000-0000-000000000002,b961632b-814f-4481-946b-17a792487aa7,2e058fb2-fb73-468b-8aa7-773746a04d4e,c75c1d53-938d-4640-b118-e5ada06ce255,2023-04-04,received,180134.23,9006.71,189140.94,paid,2023-04-04T10:23:10
94d58df2-edd4-46c0-9190-eec33bd70402,00000000-0000-0000-0000-000000000002,587616fd-ba60-493e-ba92-b68a61b5cdce,b67a77f8-a704-4e29-9c80-12ecad94717d,81c496fc-1d35-4405-9a7d-ae0a15104d5b,2022-04-09,received,467426.42,23371.32,490797.74,paid,2022-04-09T11:58:36
a1e04609-e708-4bbf-97fb-63bed8c98b0c,00000000-0000-0000-0000-000000000001,0eb66abb-0d5d-4e88-a3ff-16776e267d83,588a3ca9-790e-4c7e-a52f-20b4fe497cce,f0e9f4da-9ca0-492d-a21e-3f8a819f9184,2023-05-03,received,6283.2,314.16,6597.36,paid,2023-05-03T18:48:36
aa94bd46-a709-4837-a309-07f7dee14492,00000000-0000-0000-0000-000000000002,587616fd-ba60-493e-ba92-b68a61b5cdce,3b91033a-58fc-4601-904a-62494351553a,f72410dd-3260-4ece-a477-1ae69ac1e84e,2024-10-27,received,210079.24,10503.96,220583.2,paid,2024-10-27T14:26:54
ccb478c2-fcfc-4d2b-8319-c1953b2a0b90,00000000-0000-0000-0000-000000000001,a01b7f2a-d4d0-48bf-bb89-c1040f55587a,98c89a77-2c04-42af-b942-fda9d9dad8b5,4736f247-39f8-400c-b9ea-519dfbb485f6,2024-08-24,received,48370.49,2418.52,50789.01,unpaid,2024-08-24T08:13:51
ac7f6cb9-28d3-48d3-9ebc-dcc5087f7429,00000000-0000-0000-0000-000000000002,5f6c98b4-4360-41ee-83a3-efc700651a04,3b91033a-58fc-4601-904a-62494351553a,bcde24c7-84f3-4459-afee-eba83339896c,2023-12-22,received,226740.5,11337.03,238077.53,unpaid,2023-12-22T08:38:09
265b8081-1497-4d87-84c6-2e98d285cd23,00000000-0000-0000-0000-000000000003,7227b311-834f-4815-aa86-c5d464758be1,399195ea-6f83-4bd1-854c-0576868e3b5b,9dd0c56d-a9cf-4c8d-a998-9df89eb48a85,2022-12-20,cancelled,336148.12,16807.41,352955.53,unpaid,2022-12-20T17:48:35
07bfbbd5-69df-47f0-a32f-daa7331b945e,00000000-0000-0000-0000-000000000001,a01b7f2a-d4d0-48bf-bb89-c1040f55587a,e4db980d-829c-4c9f-8e25-8b04ab8459dd,ea13a2c7-2a88-40f3-b073-4e507c524f18,2022-12-15,received,4465531.24,223276.56,4688807.8,paid,2022-12-15T11:30:35
235d16f2-0e03-4272-ab38-e33fbbaeddeb,00000000-0000-0000-0000-000000000003,470852ed-b70b-4f24-879a-6edb4193d8b6,120b15c2-6028-48b8-b30e-40f358f81c6b,33baaf1c-3618-44b5-b42a-4673992689f8,2024-09-26,received,44751.11,2237.56,46988.67,paid,2024-09-26T14:29:46
6d814045-5feb-4950-aeae-fb007ddd8a68,00000000-0000-0000-0000-000000000003,7227b311-834f-4815-aa86-c5d464758be1,f59bf2da-1446-4867-9c8a-70d19a11a30d,e452be79-f94b-4709-88bf-8f66053789c4,2024-05-13,received,623176.48,31158.82,654335.3,paid,2024-05-13T15:23:56
aeb62299-2cc6-4e35-9f3f-ab9334b9cc40,00000000-0000-0000-0000-000000000003,470852ed-b70b-4f24-879a-6edb4193d8b6,65ab3eab-caf3-41f6-8cfc-19f116a30364,61d2418d-6936-4075-a481-1d994952d89b,2024-09-02,received,260266.4,13013.32,273279.72,paid,2024-09-02T17:19:35
ad68e1c9-0ee9-4fe5-8038-eabb9b1766d8,00000000-0000-0000-0000-000000000003,7227b311-834f-4815-aa86-c5d464758be1,65ab3eab-caf3-41f6-8cfc-19f116a30364,29998a31-9af5-4c58-9bfe-cde4f9a96969,2023-09-14,pending,4334.04,216.7,4550.74,paid,2023-09-14T10:41:57
504625c6-69b9-4e7e-8fe2-cc7446c6ecae,00000000-0000-0000-0000-000000000001,0eb66abb-0d5d-4e88-a3ff-16776e267d83,98c89a77-2c04-42af-b942-fda9d9dad8b5,ea13a2c7-2a88-40f3-b073-4e507c524f18,2022-05-14,received,79778.37,3988.92,83767.29,unpaid,2022-05-14T13:05:24
7206c843-c86c-4993-8ab3-22c3fa9c46ce,00000000-0000-0000-0000-000000000003,9b1ac5ce-ad4f-40d1-8b7c-0005176b143d,1c82d8ea-34eb-4ff8-bf9d-a85944d2c0a7,9dd0c56d-a9cf-4c8d-a998-9df89eb48a85,2023-02-19,cancelled,309841.01,15492.05,325333.06,unpaid,2023-02-19T08:17:24
838f87c3-886c-4468-8ecc-deff04efc1dd,00000000-0000-0000-0000-000000000002,5f6c98b4-4360-41ee-83a3-efc700651a04,a8680bb4-102b-4cf4-a170-5eb5a2500495,81c496fc-1d35-4405-9a7d-ae0a15104d5b,2022-10-06,pending,1047442.32,52372.12,1099814.44,paid,2022-10-06T10:06:21
ba9cf6e8-c46e-4022-8187-19db28477fc8,00000000-0000-0000-0000-000000000003,470852ed-b70b-4f24-879a-6edb4193d8b6,9feb0f55-7e5c-4581-9a8d-f846c8f20ce3,e452be79-f94b-4709-88bf-8f66053789c4,2022-03-20,received,401895.8,20094.79,421990.59,partial,2022-03-20T14:26:03
4bf8ba5d-d48c-476b-ad4b-cb89be9aff1c,00000000-0000-0000-0000-000000000002,587616fd-ba60-493e-ba92-b68a61b5cdce,ac762d6f-ed3b-4c87-b515-d60985542a08,6708a3ae-03ac-432d-8065-25bbf8f3a753,2024-08-06,received,1297316.44,64865.82,1362182.26,partial,2024-08-06T16:13:35
59c5ef56-f90f-412f-9e81-56c133ec7ed3,00000000-0000-0000-0000-000000000001,a01b7f2a-d4d0-48bf-bb89-c1040f55587a,932c09fc-c8f5-49eb-9664-f631b2f0daee,aadd1a3f-3f20-499a-b950-51966ac9090c,2022-10-15,pending,347079.56,17353.98,364433.54,paid,2022-10-15T13:50:38
6caeba99-4091-4879-bfca-3015c58c209f,00000000-0000-0000-0000-000000000003,470852ed-b70b-4f24-879a-6edb4193d8b6,1c82d8ea-34eb-4ff8-bf9d-a85944d2c0a7,9dd0c56d-a9cf-4c8d-a998-9df89eb48a85,2022-04-16,received,163033.82,8151.69,171185.51,paid,2022-04-16T16:19:11
b930a68f-8e14-42ee-b39a-2353a4e0e3ed,00000000-0000-0000-0000-000000000003,9b1ac5ce-ad4f-40d1-8b7c-0005176b143d,ee80acdb-977a-4af3-a9bf-47fc4a9fbcab,33baaf1c-3618-44b5-b42a-4673992689f8,2024-09-26,received,93045.52,4652.28,97697.8,paid,2024-09-26T08:13:47
1a58a408-cca8-4164-bb53-713a2d074868,00000000-0000-0000-0000-000000000002,5f6c98b4-4360-41ee-83a3-efc700651a04,3c06b02b-885b-4d2a-8963-628bb0dcd76b,6708a3ae-03ac-432d-8065-25bbf8f3a753,2023-09-19,received,321412.1,16070.6,337482.7,partial,2023-09-19T09:11:38
1e43a995-1be8-43c9-877a-786380dff42f,00000000-0000-0000-0000-000000000002,5f6c98b4-4360-41ee-83a3-efc700651a04,3b91033a-58fc-4601-904a-62494351553a,07274486-6344-4009-ae28-b9027a51f93f,2024-10-10,received,573168.96,28658.45,601827.41,paid,2024-10-10T16:54:56
00008ef7-905e-4f16-bf56-1121ac5f6ee3,00000000-0000-0000-0000-000000000002,587616fd-ba60-493e-ba92-b68a61b5cdce,beaaa3f3-89f5-4b14-b4ee-11af19f00d58,07274486-6344-4009-ae28-b9027a51f93f,2023-08-03,cancelled,75062.87,3753.14,78816.01,unpaid,2023-08-03T13:53:14
6ace36ae-fc2b-4252-90fd-63a3fa335ea8,00000000-0000-0000-0000-000000000001,51fd3682-4888-4a55-92f7-281307c67941,98c89a77-2c04-42af-b942-fda9d9dad8b5,f17772cf-7a8e-4e04-aeef-8c148fe1a7e5,2022-11-01,pending,110985.28,5549.26,116534.54,paid,2022-11-01T13:54:19
66ae16da-d2c0-4619-82c1-56f0f66da293,00000000-0000-0000-0000-000000000001,0eb66abb-0d5d-4e88-a3ff-16776e267d83,5876ac2e-6534-414c-b629-58ed4b6ef76b,7760d86e-b342-473c-8c64-b55d64aa491a,2024-01-28,received,42319.76,2115.99,44435.75,paid,2024-01-28T09:32:40
ff18124c-1e8d-4611-be2d-d44b98f674fb,00000000-0000-0000-0000-000000000002,5f6c98b4-4360-41ee-83a3-efc700651a04,2e058fb2-fb73-468b-8aa7-773746a04d4e,c75c1d53-938d-4640-b118-e5ada06ce255,2022-08-04,received,24269.5,1213.48,25482.98,paid,2022-08-04T09:38:24
b41e5b10-53fa-4dba-bc82-c5f9da34904a,00000000-0000-0000-0000-000000000002,5f6c98b4-4360-41ee-83a3-efc700651a04,16659e19-e5f2-4a23-9cfb-9a547d5aff05,c75c1d53-938d-4640-b118-e5ada06ce255,2023-09-17,pending,30172.89,1508.64,31681.53,paid,2023-09-17T08:28:19
02ca5eb4-ce84-422f-a358-d59c40a5ab21,00000000-0000-0000-0000-000000000002,5f6c98b4-4360-41ee-83a3-efc700651a04,3c06b02b-885b-4d2a-8963-628bb0dcd76b,c75c1d53-938d-4640-b118-e5ada06ce255,2024-05-31,pending,9641.0,482.05,10123.05,partial,2024-05-31T16:48:58
f29d71ee-3204-47fd-a9ec-16e2dc9c1797,00000000-0000-0000-0000-000000000001,a01b7f2a-d4d0-48bf-bb89-c1040f55587a,932c09fc-c8f5-49eb-9664-f631b2f0daee,f577e0e3-284e-4c71-8d16-74f51d0fe305,2023-07-10,received,116923.2,5846.16,122769.36,unpaid,2023-07-10T14:06:33
a93dc424-106c-490c-8226-29e3549ed519,00000000-0000-0000-0000-000000000002,b961632b-814f-4481-946b-17a792487aa7,f19ab549-e262-470a-aa44-9bacdee97062,9d2a5f48-38f2-46be-b733-c1b9f1c891c4,2024-07-10,received,26976.0,1348.8,28324.8,paid,2024-07-10T13:30:38
e3783caf-0f8e-4832-9e4f-ada35b0a98d7,00000000-0000-0000-0000-000000000002,b961632b-814f-4481-946b-17a792487aa7,65ab65ca-54f8-4e8d-9e84-87384d6d4fdd,c75c1d53-938d-4640-b118-e5ada06ce255,2023-10-30,received,49673.25,2483.66,52156.91,paid,2023-10-30T18:57:46
3af14f9f-bbed-4b4a-9d3f-48a7319d5b3c,00000000-0000-0000-0000-000000000003,9b1ac5ce-ad4f-40d1-8b7c-0005176b143d,ee80acdb-977a-4af3-a9bf-47fc4a9fbcab,74245d66-8df4-4678-b1e9-76d5e231caff,2023-07-04,received,125651.82,6282.59,131934.41,paid,2023-07-04T08:02:56
209cd5c7-7dae-48ab-b0cd-f53f486d1f17,00000000-0000-0000-0000-000000000002,587616fd-ba60-493e-ba92-b68a61b5cdce,2e058fb2-fb73-468b-8aa7-773746a04d4e,f72410dd-3260-4ece-a477-1ae69ac1e84e,2023-10-27,received,185105.91,9255.3,194361.21,paid,2023-10-27T17:18:59
c4de04d7-3126-4cba-99e5-4f3529691fbe,00000000-0000-0000-0000-000000000002,587616fd-ba60-493e-ba92-b68a61b5cdce,5892822b-93fa-4e9b-9b06-04ab7cae2b45,9d2a5f48-38f2-46be-b733-c1b9f1c891c4,2023-11-24,cancelled,158490.96,7924.55,166415.51,unpaid,2023-11-24T11:55:28
f1b0745d-59ce-408f-96df-7a313c7ddf88,00000000-0000-0000-0000-000000000001,51fd3682-4888-4a55-92f7-281307c67941,cdfc2396-1d66-4c9e-9264-dc667735e359,163b0e08-1801-4ae5-af8c-f287fbcdff7c,2024-07-06,received,38856.0,1942.8,40798.8,unpaid,2024-07-06T14:31:55
bc5e379a-c34a-4c4d-bec6-4fbeaa4c11eb,00000000-0000-0000-0000-000000000001,51fd3682-4888-4a55-92f7-281307c67941,4bd0b582-5268-49ae-80fc-e11ee1d174c1,9a16d7d2-dc18-4141-a14f-3394de4b98bc,2022-08-27,received,50615.41,2530.77,53146.18,partial,2022-08-27T17:24:05
267cc597-f881-4cd0-ad29-89d119a01bfe,00000000-0000-0000-0000-000000000001,0eb66abb-0d5d-4e88-a3ff-16776e267d83,e4db980d-829c-4c9f-8e25-8b04ab8459dd,f17772cf-7a8e-4e04-aeef-8c148fe1a7e5,2022-03-19,pending,6385.85,319.29,6705.14,paid,2022-03-19T17:54:05
1a5f267c-7147-48d8-9a1e-e4f954855f79,00000000-0000-0000-0000-000000000002,5f6c98b4-4360-41ee-83a3-efc700651a04,a8680bb4-102b-4cf4-a170-5eb5a2500495,9d2a5f48-38f2-46be-b733-c1b9f1c891c4,2023-08-13,received,1020070.87,51003.54,1071074.41,paid,2023-08-13T09:03:23
ca57e581-86e0-4b3f-aa3c-56834e1252fd,00000000-0000-0000-0000-000000000003,9b1ac5ce-ad4f-40d1-8b7c-0005176b143d,ee80acdb-977a-4af3-a9bf-47fc4a9fbcab,79c1732a-a6d1-4565-b515-c59de4dbdfe5,2024-09-15,received,178117.48,8905.87,187023.35,paid,2024-09-15T16:21:22
cf7113bd-3377-47e3-a2cc-1fd4c82a503c,00000000-0000-0000-0000-000000000003,470852ed-b70b-4f24-879a-6edb4193d8b6,986742bb-c2a2-474f-9c7b-2639157ac1dc,33baaf1c-3618-44b5-b42a-4673992689f8,2023-09-26,received,154151.73,7707.59,161859.32,partial,2023-09-26T16:28:16
7bd37d96-0454-4465-bca9-0b51d09d39d2,00000000-0000-0000-0000-000000000002,5f6c98b4-4360-41ee-83a3-efc700651a04,16659e19-e5f2-4a23-9cfb-9a547d5aff05,09cd08c0-c83a-42f5-96cc-b9c13c2aa7e4,2023-04-24,received,39923.46,1996.17,41919.63,paid,2023-04-24T11:45:22
466c41d5-0099-4cf7-a06a-b3f57f03df1a,00000000-0000-0000-0000-000000000001,a01b7f2a-d4d0-48bf-bb89-c1040f55587a,abee37a2-746f-4580-9f72-500aae5a8cd7,7760d86e-b342-473c-8c64-b55d64aa491a,2024-02-25,received,75598.05,3779.9,79377.95,paid,2024-02-25T11:38:02
95481a2b-2c38-4ae2-927b-1a1203e17ad5,00000000-0000-0000-0000-000000000002,b961632b-814f-4481-946b-17a792487aa7,b67a77f8-a704-4e29-9c80-12ecad94717d,c75c1d53-938d-4640-b118-e5ada06ce255,2024-08-10,received,127866.02,6393.3,134259.32,paid,2024-08-10T14:30:34
45a4852f-f051-48ba-97e8-3613e26a74c0,00000000-0000-0000-0000-000000000003,470852ed-b70b-4f24-879a-6edb4193d8b6,2e598a56-6968-4a17-8b69-b1a3e5fda9a6,9dd0c56d-a9cf-4c8d-a998-9df89eb48a85,2023-01-31,received,76495.83,3824.79,80320.62,paid,2023-01-31T15:50:40
b2dfcfc3-fb5a-4809-aa9a-694a8e67658c,00000000-0000-0000-0000-000000000003,470852ed-b70b-4f24-879a-6edb4193d8b6,1c82d8ea-34eb-4ff8-bf9d-a85944d2c0a7,1db94196-443a-440f-ad7e-c4422bb047e3,2023-07-26,cancelled,384892.0,19244.6,404136.6,unpaid,2023-07-26T09:46:20
d150e6d7-c775-41b4-81f5-792cc4bed4d1,00000000-0000-0000-0000-000000000002,5f6c98b4-4360-41ee-83a3-efc700651a04,1b6e5347-c3b2-41b9-8445-7086d99c375d,81c496fc-1d35-4405-9a7d-ae0a15104d5b,2022-04-14,received,1758.24,87.91,1846.15,paid,2022-04-14T18:35:10
4fdbdb01-2ff4-4438-9d72-4afe97f06a5d,00000000-0000-0000-0000-000000000003,9b1ac5ce-ad4f-40d1-8b7c-0005176b143d,399195ea-6f83-4bd1-854c-0576868e3b5b,e452be79-f94b-4709-88bf-8f66053789c4,2024-09-20,pending,75244.89,3762.24,79007.13,paid,2024-09-20T15:14:53
7b233a49-d77d-4532-92f2-13eb098758e8,00000000-0000-0000-0000-000000000001,a01b7f2a-d4d0-48bf-bb89-c1040f55587a,f6a87777-3805-4173-84b9-2401937360c7,aadd1a3f-3f20-499a-b950-51966ac9090c,2022-11-18,received,402629.3,20131.47,422760.77,partial,2022-11-18T09:57:29
87d20b08-e88e-454e-9649-946b9d74873e,00000000-0000-0000-0000-000000000001,51fd3682-4888-4a55-92f7-281307c67941,4bd0b582-5268-49ae-80fc-e11ee1d174c1,eaefa70d-63c2-4537-b86d-2205b826bb2e,2023-09-09,pending,247949.79,12397.49,260347.28,paid,2023-09-09T16:31:13
8c7e04da-1bad-4a66-847b-dfc11481819b,00000000-0000-0000-0000-000000000003,7227b311-834f-4815-aa86-c5d464758be1,02f30f73-2d3a-4410-9981-e136a1ce5d54,355d120a-98dd-4393-a62e-df5f4b8a455b,2022-04-03,pending,17742.2,887.11,18629.31,paid,2022-04-03T12:20:46
b998c7ee-88f5-45fe-a074-0c39bb726806,00000000-0000-0000-0000-000000000003,470852ed-b70b-4f24-879a-6edb4193d8b6,ee80acdb-977a-4af3-a9bf-47fc4a9fbcab,79c1732a-a6d1-4565-b515-c59de4dbdfe5,2024-01-23,received,85168.38,4258.42,89426.8,partial,2024-01-23T15:13:21
5c2f7f56-2489-4a28-9961-c45a30e51055,00000000-0000-0000-0000-000000000002,b961632b-814f-4481-946b-17a792487aa7,16659e19-e5f2-4a23-9cfb-9a547d5aff05,e213801b-a706-48c3-9ba4-7db14d3912f3,2023-09-02,received,186897.21,9344.86,196242.07,paid,2023-09-02T18:58:09
f1102b01-bd47-4e13-8ede-1dd3f3fbfa22,00000000-0000-0000-0000-000000000001,a01b7f2a-d4d0-48bf-bb89-c1040f55587a,13f071bf-a477-4dde-9791-4b52353c1325,eaefa70d-63c2-4537-b86d-2205b826bb2e,2023-03-31,received,289613.7,14480.69,304094.39,unpaid,2023-03-31T10:22:33
5c2c6d8e-daf6-4c8e-bd0f-1b19da8872f5,00000000-0000-0000-0000-000000000001,0eb66abb-0d5d-4e88-a3ff-16776e267d83,a6869331-1795-462a-be24-e6127ba25ce4,7760d86e-b342-473c-8c64-b55d64aa491a,2022-09-23,received,76871.05,3843.55,80714.6,paid,2022-09-23T16:29:59
