id,company_id,sale_id,customer_id,invoice_number,invoice_date,due_date,total_amount,paid_amount,status,created_at
a2216b7a-17d0-4b6c-b64e-0b36547f11f6,00000000-0000-0000-0000-000000000002,51196c7f-6817-4602-afec-e4189e90bf35,280c2e9d-87f8-4a20-ae5b-95428a7f4b2d,INV-0003938,2022-11-17,2022-12-17,10737.53,10737.53,paid,2022-11-17T08:48:59
b677bdab-d06d-4727-a40c-3fc8c1d2882d,00000000-0000-0000-0000-000000000002,91a6f6f8-6960-4a77-a1b6-c0e2fdc97a09,9af2756b-ec86-458a-9d05-5c78fc79d14a,INV-0003939,2024-01-09,2024-03-09,73033.51,73033.51,paid,2024-01-09T09:26:13
dd80785c-e1df-41ec-b83b-0bf45bff5b43,00000000-0000-0000-0000-000000000002,06b8e4f1-931c-4259-ab49-58ccea6eec7c,b99e8eb4-f40b-4eaf-a406-cc9e9e7e35ce,INV-0003940,2022-01-17,2022-02-16,7979.91,7979.91,paid,2022-01-17T08:40:51
a288a3b0-117e-4433-ab64-08327ac8ce20,00000000-0000-0000-0000-000000000001,505f131c-7e81-4afd-8d01-6faa4d47b7c8,948a5f0f-25a3-4e2c-a261-c97c394f31d2,INV-0003941,2022-03-07,2022-03-22,234824.68,234824.68,paid,2022-03-07T18:59:47
23bdd219-d7b1-4ae6-9a7b-208626f50509,00000000-0000-0000-0000-000000000003,5dece191-bdd9-48cf-ad25-46f888cfc240,a3a13e10-645b-4408-87be-b3316d8d9d29,INV-0003942,2023-12-30,2024-02-13,10942.1,4443.09,overdue,2023-12-30T08:52:36
83a843af-0f4f-4762-b7f9-20a8b0613047,00000000-0000-0000-0000-000000000001,a3f53cde-49e2-4743-b5fb-adcb05199b8c,cd0ba6cb-4af9-4814-8c91-8c04350b8df9,INV-0003943,2023-11-17,2024-01-01,3424.71,1431.87,overdue,2023-11-17T18:42:43
94acffac-520c-4455-ad0f-c6594d91e373,00000000-0000-0000-0000-000000000002,8709a6b8-d35e-4ba6-96f6-c1ff2b24d038,eb407cb2-bd13-4b0a-ae12-5ee30d0fbc51,INV-0003944,2023-07-06,2023-09-04,20134.43,20134.43,paid,2023-07-06T18:07:27
fa3ab8ff-5317-4d9f-84be-db056970798d,00000000-0000-0000-0000-000000000003,84c55d15-f4c0-4760-a6b4-3416a5fbae8c,ffe3191d-fa40-43c7-b7f3-4316fc3b346d,INV-0003945,2023-12-28,2024-02-26,5578.91,5578.91,paid,2023-12-28T13:07:52
66bfa946-e42f-415e-b837-8bde7ebe37b5,00000000-0000-0000-0000-000000000001,17e48ccb-eea5-490a-a98c-3777f3d613b5,23491e76-c8df-460a-ad7c-899c0d0beb1b,INV-0003946,2023-06-11,2023-07-26,1499931.71,0.0,overdue,2023-06-11T17:08:41
2092f9e3-a23b-44a2-b515-a98fe12ccad9,00000000-0000-0000-0000-000000000003,22fd1309-55fe-4b2e-8b66-d7519a60352f,96960944-9900-4e21-acdc-46c32257964b,INV-0003947,2023-03-11,2023-03-26,31715.9,17150.89,overdue,2023-03-11T12:43:18
4c012828-3d27-490e-bf65-5709e2940d9b,00000000-0000-0000-0000-000000000001,a5ec8776-4ce9-4e88-9cdc-372cb9554a00,b68be164-9a3d-45cd-bbe3-fdd7f1230ca0,INV-0003948,2024-04-04,2024-06-03,150205.02,0.0,overdue,2024-04-04T18:03:22
a1ba468f-d7bc-4332-9252-ac6a76e9fc1d,00000000-0000-0000-0000-000000000003,9a70d0b9-56c7-4173-9560-46aebd96c060,4fe03edc-bc50-4c33-a0d6-32dec2729483,INV-0003949,2024-11-12,2024-12-12,934925.4,934925.4,paid,2024-11-12T15:15:51
1c0f0c4a-54a5-4fba-ad67-a2129d7a171c,00000000-0000-0000-0000-000000000003,28b6de1e-8ef1-451a-a0cb-b028a7efd363,cb0bd3f4-1166-4e61-8cec-20d1294ddc56,INV-0003950,2022-11-18,2023-01-02,69884.9,69884.9,paid,2022-11-18T15:19:31
407eac07-17c0-489a-be7b-0f3f23229aee,00000000-0000-0000-0000-000000000002,b228facd-f080-4997-9ec9-304133c14bbf,8d374fbd-0f52-4113-b363-91a9291d3b93,INV-0003951,2023-03-01,2023-04-15,269929.33,0.0,overdue,2023-03-01T09:20:06
153941a0-a3b1-4c99-ae0d-7b76526ea5db,00000000-0000-0000-0000-000000000002,a416d125-0081-4577-a6a4-5bd94b926ec5,cc6bb84e-a3fe-4ea2-b8d3-561a38754c85,INV-0003952,2024-12-22,2024-12-31,53833.79,0.0,partial,2024-12-22T14:25:08
397f6c51-f4fd-440e-bbe4-2ecf17322e97,00000000-0000-0000-0000-000000000003,4046cb17-75b2-4f48-81d4-ef1c18cb99a9,61ecc514-6a84-4ee1-8c90-04721282e221,INV-0003953,2024-12-26,2024-12-31,77335.19,0.0,partial,2024-12-26T18:00:44
542d4d56-2c13-4477-bb87-e726e737ed07,00000000-0000-0000-0000-000000000001,d9172b1d-a3b9-4461-b17a-09ddfdc35f99,529c0ded-553e-48e5-8431-8f83afc2008a,INV-0003954,2024-06-24,2024-07-24,7497.77,7497.77,paid,2024-06-24T17:57:45
92884e34-7fea-4d9f-a5c8-7777e994bb71,00000000-0000-0000-0000-000000000001,44cb2205-a7fe-4f4e-9706-ba7993e47a5a,7803e262-ec4b-456c-a79c-1807a5457ef8,INV-0003955,2023-02-08,2023-02-23,78722.83,78722.83,paid,2023-02-08T17:43:19
4ee88d87-4603-4681-8720-e8fbb55d0ae5,00000000-0000-0000-0000-000000000002,7d1ec1b8-be46-4c61-aeb2-5e11e20c7aba,7ceefd0b-40d5-4dd5-b289-1b13336cf7b7,INV-0003956,2023-06-21,2023-07-21,148354.99,148354.99,paid,2023-06-21T10:09:36
430fd9bf-b6b3-495e-99de-f82e63134239,00000000-0000-0000-0000-000000000001,0bf90872-449b-4246-a73d-b890d3f00c9f,b36cf57f-4233-4fe9-8a68-ffb165a40cf9,INV-0003957,2022-11-20,2023-01-19,150778.98,150778.98,paid,2022-11-20T12:53:23
97a5285b-c2e3-4b4a-90c1-efa59bdf9c0f,00000000-0000-0000-0000-000000000002,ef2a60ac-8f11-4a80-a8ef-2cef664bdbd7,7624bfd6-caa9-4d60-8cde-015c37defcf9,INV-0003958,2023-03-20,2023-05-04,44726.53,0.0,overdue,2023-03-20T12:10:51
94c0c887-5864-4f02-9aff-2ec960388563,00000000-0000-0000-0000-000000000003,041b5e4a-402e-40c0-93c4-fa32eab7894f,2cd2c282-0492-4d5a-9bb1-b07cc9bc2ec4,INV-0003959,2022-07-21,2022-09-04,21344.8,9750.52,overdue,2022-07-21T16:19:18
380c54f0-4a5a-4a3a-afd0-c3db42438aec,00000000-0000-0000-0000-000000000001,836e7a81-2bc7-4edf-acce-9614dbb98ad0,fccaff90-7daf-4308-948e-b0cccd6830eb,INV-0003960,2023-10-17,2023-11-16,1789.12,1789.12,paid,2023-10-17T11:32:58
c7b17ed7-97f1-4a14-8b9c-bc9b09c8a8d6,00000000-0000-0000-0000-000000000001,a4647425-a76c-4def-b6c2-1eaae16f79d3,8c9f0110-82f1-4817-97cc-3a041a15077c,INV-0003961,2024-01-26,2024-03-11,42749.32,0.0,overdue,2024-01-26T08:58:47
c8aae2e3-fcc8-4925-85ea-ea5f89bd50ad,00000000-0000-0000-0000-000000000001,b3abc300-0217-4342-b521-b43fb195f023,8c9f0110-82f1-4817-97cc-3a041a15077c,INV-0003962,2023-04-21,2023-06-20,82773.33,82773.33,paid,2023-04-21T14:09:57
a2b58227-774a-4163-a7a8-eae6c5cf1a31,00000000-0000-0000-0000-000000000001,6380236e-840e-4ead-8762-df8d0819dad8,854c0ecb-8c43-4831-b64f-871cd6583fcc,INV-0003963,2022-03-05,2022-03-20,45919.43,0.0,overdue,2022-03-05T09:18:42
12e49169-90e2-4665-8efc-c0e112031a0a,00000000-0000-0000-0000-000000000002,92b23bbc-65b9-495c-afd3-9309bde92940,1339ba47-1da0-4780-a73b-7ef4ae53ac82,INV-0003964,2024-02-15,2024-03-01,47650.32,47650.32,paid,2024-02-15T15:39:49
7b6cf8d6-63aa-4a6a-93bd-59ebf2091370,00000000-0000-0000-0000-000000000003,59ac012e-9791-49d6-bd88-510d305c50f7,2dcdcd86-40d3-46d9-ac95-d468ff4aa7e9,INV-0003965,2023-11-15,2023-11-30,10247.57,10247.57,paid,2023-11-15T18:50:34
7f266ffb-b352-489a-b8cd-64e98aa2d637,00000000-0000-0000-0000-000000000003,3444e283-3fc5-402d-93b5-66045f3b1ca6,351d2e91-2deb-4374-8f61-4859b8708acf,INV-0003966,2023-01-02,2023-03-03,1979.8,1979.8,paid,2023-01-02T18:06:47
9f0c629b-0669-4528-9948-3a039fff79f8,00000000-0000-0000-0000-000000000003,2267660c-a4c1-409c-b738-5ad04dccbb70,eed001a4-becf-4e7a-962e-d80fe7e938a8,INV-0003967,2024-06-05,2024-07-05,110190.06,110190.06,paid,2024-06-05T12:49:49
50fba8a5-cf36-48fc-93f2-a06f3222138e,00000000-0000-0000-0000-000000000003,40684364-8602-4977-a7f0-80ca3e139de8,22de9b8a-059b-490e-a8cb-6ae028dc9f53,INV-0003968,2024-07-16,2024-08-30,21163.0,0.0,overdue,2024-07-16T12:03:20
ec11d810-758f-4a97-8231-739a98229e57,00000000-0000-0000-0000-000000000001,ebbbe5e8-aa7a-4015-860a-472a0b5aa5ee,3b557bc9-8dde-4077-b9f5-ed6567d6a5e9,INV-0003969,2024-03-11,2024-04-25,44228.21,27290.94,overdue,2024-03-11T13:56:25
5a46411c-1c98-4b21-8268-01b0018062f9,00000000-0000-0000-0000-000000000002,8a850760-f0a0-4f95-926a-32b4ebad2618,7624bfd6-caa9-4d60-8cde-015c37defcf9,INV-0003970,2024-12-05,2024-12-31,41595.96,41595.96,paid,2024-12-05T09:25:45
37315f5b-56f0-4e01-9228-683f5d479b7b,00000000-0000-0000-0000-000000000002,c43f79f6-d5a1-4251-86ff-6accd203e088,e2cc91c1-2526-4ac8-8adc-492c2a4b2580,INV-0003971,2022-03-02,2022-04-16,631660.67,631660.67,paid,2022-03-02T14:34:24
ba32dfaa-6e66-43f6-b155-edb72c1a4ef9,00000000-0000-0000-0000-000000000002,ca5917cc-1c73-430e-9f21-0bae7db7fbfa,36a71e04-f64a-4e49-886a-0a7d38b939b3,INV-0003972,2024-05-20,2024-07-19,418426.69,0.0,overdue,2024-05-20T16:15:28
529598da-f4c1-447d-824f-e08071b55973,00000000-0000-0000-0000-000000000002,fe257d21-a42d-4d18-9729-6ee8fccdcd8b,047f821b-1171-478c-bdfc-3bfe59dfce5a,INV-0003973,2024-05-28,2024-07-27,37337.48,0.0,overdue,2024-05-28T18:54:47
5c46f1ae-7cf3-4b1c-b195-af6eed5df800,00000000-0000-0000-0000-000000000003,a477467a-8c18-4006-95c5-d3091debe210,55f8f838-1a3a-49a4-8261-6039afe62e59,INV-0003974,2022-10-31,2022-12-30,37498.01,0.0,overdue,2022-10-31T12:52:24
88b22a1c-a23a-456e-b49c-a5717c24d1f7,00000000-0000-0000-0000-000000000003,9bafe2f4-e6f5-46e0-9c59-697f97b431f6,2a8de27e-7bb1-405f-ae76-e97a9f44f9fb,INV-0003975,2023-03-06,2023-04-05,49861.03,49861.03,paid,2023-03-06T12:55:47
836426b7-95ea-4fb6-865e-79d41cca3d47,00000000-0000-0000-0000-000000000002,70a5aaf7-ab83-49d0-9d32-1aa4565e135d,7cf3fc5c-c12a-4b6c-aa82-2a65e878af4e,INV-0003976,2022-12-06,2023-01-20,578.58,364.83,overdue,2022-12-06T08:31:33
967218e3-c784-46bb-ae7c-83f642de3e08,00000000-0000-0000-0000-000000000001,26b95164-15c3-462c-8d27-0f83ed7ad65e,760eeaa9-c112-42cf-93a8-ac37a1d3c307,INV-0003977,2023-11-08,2023-12-08,25090.32,25090.32,paid,2023-11-08T10:28:11
e1984736-a5e1-4dcb-bbad-f3ddb60e7687,00000000-0000-0000-0000-000000000003,32c04e45-e2bd-4dff-b1a6-ed765877d6b2,af7912cb-8a3a-45c0-be85-33f9a7934b94,INV-0003978,2024-12-21,2024-12-31,116527.46,72965.54,partial,2024-12-21T17:06:24
16ba100c-a957-4e00-b437-008ee89ade3b,00000000-0000-0000-0000-000000000002,d743175b-c531-4924-a759-5b3eb53c6cab,8d374fbd-0f52-4113-b363-91a9291d3b93,INV-0003979,2023-11-20,2024-01-04,44668.12,19889.72,overdue,2023-11-20T18:00:41
6622ebbc-cf68-4346-9f85-e48ad2a525be,00000000-0000-0000-0000-000000000001,84e2e459-94a7-4d0f-8a61-53465f410bda,4e594e14-7130-4430-aa53-4c9fec536eb7,INV-0003980,2024-09-23,2024-10-08,424364.9,145005.08,overdue,2024-09-23T18:19:49
d5281a17-3240-48f6-8845-6e64b544652f,00000000-0000-0000-0000-000000000001,798dac1e-1d7f-4f4f-b2c5-e2ba68f0c81c,260eed43-b2c1-48ec-9cbc-e99b56daa0fe,INV-0003981,2023-12-17,2024-01-16,14861.32,0.0,overdue,2023-12-17T18:19:25
34d512ea-60f1-4a34-b23c-105234941ef6,00000000-0000-0000-0000-000000000003,4fdbc370-417b-4227-8516-c635b6ae3dcb,961834e7-8e43-4420-bb6d-fdc48ed03bd0,INV-0003982,2024-03-20,2024-04-19,10221.55,10221.55,paid,2024-03-20T18:36:24
99afeca5-bce6-4fd6-9e21-52f2d55d4e68,00000000-0000-0000-0000-000000000002,7d7b7b2f-bfaa-4716-971d-a4a0b34e3796,68c16a0b-f216-4a70-b69e-6943f315ac48,INV-0003983,2022-05-08,2022-05-23,998654.26,998654.26,paid,2022-05-08T14:02:32
f7d39bdd-d44c-4ad0-a6a7-470fbd62e82e,00000000-0000-0000-0000-000000000003,cd77af3a-d655-4fc7-ba7b-cf6b21fd7968,2193ae3a-f962-4f09-9f27-7c1ee849b562,INV-0003984,2023-07-27,2023-09-25,86986.25,86986.25,paid,2023-07-27T08:36:46
6f9f90cc-bbcf-4896-9e12-d883ddd3d151,00000000-0000-0000-0000-000000000002,2bd9aa0c-13bc-48fc-94f5-47e75f59a83d,16049f61-bdb2-4676-9ec2-94b545cfb940,INV-0003985,2023-11-08,2024-01-07,29023.14,29023.14,paid,2023-11-08T18:50:43
2dc9200c-575a-42ff-993f-b110ffd5abfc,00000000-0000-0000-0000-000000000001,d8cd365a-faac-4f39-b228-34526985af27,a9acfd69-d488-4f84-afd8-08d76603ebb9,INV-0003986,2024-04-18,2024-06-17,57886.21,57886.21,paid,2024-04-18T08:41:06
a138d9d3-bbf9-4ec5-ae44-c81c472f4b3b,00000000-0000-0000-0000-000000000001,5b6fecf0-68bc-4cb5-8ac8-2eb31003f796,12552d53-1269-48bb-a9eb-6042b9b3c3ff,INV-0003987,2023-06-06,2023-06-21,52674.13,52674.13,paid,2023-06-06T14:42:09
7caee85a-265c-4f3a-9ff8-770e58de5713,00000000-0000-0000-0000-000000000001,7a1dd796-51af-4b58-a587-a4d05b6c8dc3,529c0ded-553e-48e5-8431-8f83afc2008a,INV-0003988,2024-06-06,2024-06-21,216617.12,216617.12,paid,2024-06-06T17:21:41
e58ca187-4650-4a93-9df5-45b715d07048,00000000-0000-0000-0000-000000000001,33a2287f-261c-47f8-af08-95a14f419958,7791e031-0364-4abf-975e-3029e97183f3,INV-0003989,2024-03-15,2024-05-14,222474.23,0.0,overdue,2024-03-15T09:52:24
9b492dc4-f89f-4725-9856-4e94b4cea97e,00000000-0000-0000-0000-000000000002,17440294-f82c-4ee0-885c-02441dd84cdd,2cd92d94-69e2-4870-a893-246571d30015,INV-0003990,2024-02-07,2024-04-07,6115.78,3697.1,overdue,2024-02-07T16:07:40
0a780a9e-4d65-48bd-8344-eeb791504606,00000000-0000-0000-0000-000000000002,00a9c035-5ccf-4c7d-b394-2388256f8414,894e6c84-b9af-4184-a242-29abe27e1896,INV-0003991,2023-10-20,2023-12-19,191163.0,0.0,cancelled,2023-10-20T11:57:28
c6abec4c-72e7-4840-9e84-d82b98b9d3a5,00000000-0000-0000-0000-000000000003,8f6e31a2-7751-46fc-a2cd-cfd15cd07b5f,0d75818a-df9e-46fe-8228-13e7ee67df1f,INV-0003992,2023-06-09,2023-07-24,1959.44,758.16,overdue,2023-06-09T10:56:07
7272be81-962d-4e04-bed5-de3fac158a91,00000000-0000-0000-0000-000000000001,f64d63e5-5a90-4529-9df8-11025ae02008,fe36d586-c463-41cc-b958-d747741d00a0,INV-0003993,2023-02-14,2023-04-15,10323.41,10323.41,paid,2023-02-14T12:37:28
17acbeaa-d449-4ad8-94d8-c4933a6e7bc5,00000000-0000-0000-0000-000000000003,34e0f73e-af80-43f0-928d-f90fd625323e,3907a556-a054-4616-8984-6737e63712b6,INV-0003994,2022-12-10,2023-02-08,246366.64,0.0,overdue,2022-12-10T10:50:38
0146517b-b703-4335-95c2-4049b9505adc,00000000-0000-0000-0000-000000000001,819c9cb3-1cf5-4d05-9dc2-4eed0cd8e4e9,4e594e14-7130-4430-aa53-4c9fec536eb7,INV-0003995,2023-04-23,2023-06-07,14342.42,4334.6,overdue,2023-04-23T08:37:26
8fc7c505-8497-43aa-ace0-1eea9d3e4194,00000000-0000-0000-0000-000000000001,235e276a-a853-462d-ad4c-239dac8d315a,d1e98acb-6fff-4013-ab37-b6998985aba8,INV-0003996,2024-10-07,2024-11-21,25823.38,25823.38,paid,2024-10-07T15:46:06
cede8087-1cd5-4cb8-90b7-bd2ad67ca122,00000000-0000-0000-0000-000000000003,552f3b90-a755-434a-9bce-e181da71c897,2579be70-7ebb-426c-8150-cfb2fa023823,INV-0003997,2022-04-30,2022-06-14,244075.32,244075.32,paid,2022-04-30T08:16:03
c67e2398-df6f-4ff9-9de5-deee91af53a4,00000000-0000-0000-0000-000000000001,60d1a179-5eb2-4e40-9068-0af698a4d78f,0def18f8-64df-44c6-a8b7-b051a70e1ab0,INV-0003998,2023-05-22,2023-07-06,11385.99,11385.99,paid,2023-05-22T10:20:08
16bacbaf-ee4a-465d-8471-6d5fee224cb0,00000000-0000-0000-0000-000000000003,2847fb55-46c8-48c0-ba69-19af7514b239,71867f82-1265-453c-9f1b-dabc23061dcd,INV-0003999,2023-04-18,2023-06-17,643158.73,352584.63,overdue,2023-04-18T14:07:38
c88216dd-e166-49c2-a337-bcb416b3bd48,00000000-0000-0000-0000-000000000002,c57e9587-eaa7-47ed-be5b-1cb6e569740b,0aeda795-36fc-406f-a8f6-5e2c54885409,INV-0004000,2023-11-07,2023-12-22,16663.57,16663.57,paid,2023-11-07T10:08:11
663f793a-a94c-44f5-ac95-58a73e04ed52,00000000-0000-0000-0000-000000000001,0ef85d80-e1b2-4ff6-8a2f-e68408e9bd30,a547b4fb-b812-4d30-9c56-629e8f2a9da2,INV-0004001,2022-01-03,2022-02-02,343966.06,343966.06,paid,2022-01-03T09:56:14
818ab879-e520-4025-b05d-542b9cf37506,00000000-0000-0000-0000-000000000001,8e83c542-53bc-4d24-8c6c-f2f225c75447,4e594e14-7130-4430-aa53-4c9fec536eb7,INV-0004002,2023-07-27,2023-09-25,46896.55,46896.55,paid,2023-07-27T14:25:28
2be05f51-3f34-4bae-a031-614abd3d0b23,00000000-0000-0000-0000-000000000001,687eb587-5efd-4f47-98cf-35c0bf0cd35a,b4c7ea1e-ed7c-4428-8dd0-56dbc4968df0,INV-0004003,2024-05-20,2024-06-04,88683.53,0.0,overdue,2024-05-20T10:17:51
1be06c43-48f9-4202-b81f-5625adfc3a33,00000000-0000-0000-0000-000000000003,019dda9e-c9a6-4930-89d2-0bf6cd733a0e,9bd734f9-5861-4351-ad66-04d98f130541,INV-0004004,2023-11-15,2023-12-15,8568.86,8568.86,paid,2023-11-15T16:39:26
59e038a2-c866-4b62-8255-058002343282,00000000-0000-0000-0000-000000000002,c691766d-ca5c-4d37-93cb-ede04ae693e5,45fabd6d-4265-4ee9-9384-1676fed2b2ba,INV-0004005,2024-12-03,2024-12-31,1521.19,609.89,partial,2024-12-03T08:07:51
0d36de45-d52b-4394-97ed-52b74d1b5049,00000000-0000-0000-0000-000000000003,46df48c9-69be-4d05-bd55-534a1ac7985e,e26bd2f7-01b4-4d3f-b72b-3740cddabeb4,INV-0004006,2024-12-29,2024-12-31,51191.03,51191.03,paid,2024-12-29T09:28:53
0de5009b-b483-472d-a1fd-e0cbc624f3df,00000000-0000-0000-0000-000000000003,6533e2f6-aa5e-40b0-9674-41783209dc3f,c04b30ba-76e6-4806-b94c-bc69951ad992,INV-0004007,2024-12-26,2024-12-31,353955.33,353955.33,paid,2024-12-26T11:32:30
102175ae-51d0-4a66-980a-9d2180b3cb7f,00000000-0000-0000-0000-000000000001,9e0feeb3-5d85-494a-823b-e9ddf9514cde,98989df5-bf87-457a-8c1d-f4be9b237bad,INV-0004008,2023-10-14,2023-10-29,110406.13,50266.84,overdue,2023-10-14T12:43:12
967e5d44-0877-49f4-98cf-d4b2b04e5dc7,00000000-0000-0000-0000-000000000001,ca11e45b-2eb7-412c-ad18-d34eaf078535,5c511b69-1305-4d0e-b36f-06d47eb5709d,INV-0004009,2023-09-18,2023-11-17,20463.75,20463.75,paid,2023-09-18T08:54:58
38daad16-1036-41d6-a52e-2c4058edb477,00000000-0000-0000-0000-000000000001,f5192bbd-e678-4736-a2bb-8fa678549610,260196ea-566b-484f-9820-187fbbc5cdbb,INV-0004010,2022-10-17,2022-12-16,11430.21,0.0,overdue,2022-10-17T14:25:31
77a4ef28-fbf4-448c-b341-b1b578b16478,00000000-0000-0000-0000-000000000001,d87fb033-24be-42f0-aa30-90076b34a28f,120b8588-0963-422b-8c63-13168ed16139,INV-0004011,2024-06-11,2024-06-26,22668.17,10654.83,overdue,2024-06-11T18:00:39
088d17a0-856d-417c-847d-02d74bd13211,00000000-0000-0000-0000-000000000001,9d2884ab-8ec0-412c-8fba-6ec3446d316f,2bdb8c34-a227-4268-bd22-cd42ec80055c,INV-0004012,2022-06-08,2022-08-07,487316.87,0.0,overdue,2022-06-08T14:46:15
d2144d44-064e-44e7-9a80-6ef058b71f50,00000000-0000-0000-0000-000000000002,fd9cc489-9130-4400-ad03-8558cbb9f898,735ad4ac-a853-4df9-b0f6-78fcce29273b,INV-0004013,2023-06-04,2023-08-03,1347975.6,1347975.6,paid,2023-06-04T09:56:02
02485cae-222e-46a6-b0e1-31fb073aa873,00000000-0000-0000-0000-000000000001,223f9ed8-d482-490c-8277-ac965d54bc0c,61202ed5-0624-4965-ac33-2c65844ddf38,INV-0004014,2022-06-02,2022-07-17,50817.14,50817.14,paid,2022-06-02T16:39:29
5cc6e4f2-dba0-4cd8-9b37-92ca0182ac35,00000000-0000-0000-0000-000000000002,685b81d4-8fec-4aa6-9bab-04c8e96d1e13,047f821b-1171-478c-bdfc-3bfe59dfce5a,INV-0004015,2024-08-22,2024-10-21,9318.79,9318.79,paid,2024-08-22T13:23:48
7575632c-eeda-4b20-a667-0a78fbc8cc93,00000000-0000-0000-0000-000000000003,9aff1d36-332c-4c92-8767-3437f92bca87,21079cc9-05ee-4c39-ab2a-583ca1dcbc9d,INV-0004016,2022-02-19,2022-03-21,50717.92,0.0,overdue,2022-02-19T10:38:43
f52db31b-eae7-4958-88a9-bb9280903cf8,00000000-0000-0000-0000-000000000002,5227dfb5-93fb-4d4e-9653-c27cffbb55f4,76406f93-a05e-41c8-932f-a747f493c09d,INV-0004017,2024-04-26,2024-05-26,37031.63,14582.04,overdue,2024-04-26T16:49:26
d7d92f03-9fb8-4071-85a1-0e8c2cdb5015,00000000-0000-0000-0000-000000000001,64cf81ef-f5c9-409c-b0ba-cf25b49c554b,d4e1dafe-823f-4da7-831f-b97ac2ae4026,INV-0004018,2024-06-06,2024-06-21,9081.66,9081.66,paid,2024-06-06T09:19:22
3f0f9f64-8045-4437-9254-a4ef0df793cc,00000000-0000-0000-0000-000000000003,dde38476-b957-4cad-9883-4bb20a218544,9e90c777-56d9-4fff-8697-0d7bca3be9f7,INV-0004019,2022-03-16,2022-03-31,28148.67,28148.67,paid,2022-03-16T17:57:49
ad4d8a87-2554-4934-9996-b67636b02b62,00000000-0000-0000-0000-000000000002,63e46b59-3912-433c-9378-f86ed61cf43b,a0a956ed-a095-4439-b7db-c65fe4a58260,INV-0004020,2023-08-02,2023-08-17,9662.95,0.0,overdue,2023-08-02T15:34:33
e7e02656-e2b9-4d9f-a32d-85e7f3d806d9,00000000-0000-0000-0000-000000000002,80e1636a-6ff1-40d3-8b75-75981bbfcc02,345effa7-0c9c-40e5-937d-55b3352d56b3,INV-0004021,2022-08-02,2022-09-16,42778.82,42778.82,paid,2022-08-02T12:33:19
697ea306-78e3-4f38-9524-36cf9804e87e,00000000-0000-0000-0000-000000000003,8e871108-00e0-45e3-80cd-d75fb76b8bcc,010f73de-ab40-4606-89ff-e85697d2e6c3,INV-0004022,2024-03-10,2024-04-09,25594.67,0.0,overdue,2024-03-10T15:49:25
fb5eac9a-8774-4366-abc8-dcbd9f5a71c8,00000000-0000-0000-0000-000000000003,1f7c9051-767f-44d2-a8e4-c86d45ac0bfc,db1bd918-3c95-49bc-bd23-ee4e762d3a0f,INV-0004023,2023-11-16,2023-12-16,136349.41,0.0,overdue,2023-11-16T18:40:43
4c2ee617-ca95-4bef-aaaa-cc95385a45eb,00000000-0000-0000-0000-000000000002,8c6a4741-2e0c-4baa-8e07-39e870055ead,80ee91fe-b90d-4c3e-9abd-9ba1fa8833e3,INV-0004024,2024-01-30,2024-03-15,78450.37,0.0,overdue,2024-01-30T11:06:26
d6306679-4e85-49bc-840d-24210d74a20f,00000000-0000-0000-0000-000000000001,6e648687-4831-4619-ae03-9066613c3df1,13e5a63c-0b12-47f0-a0c7-737b6dfab07d,INV-0004025,2024-09-04,2024-11-03,195112.2,195112.2,paid,2024-09-04T15:35:22
c17915d7-17f5-41df-9742-d79b7c1b40ba,00000000-0000-0000-0000-000000000003,031fc3fa-8b38-4fc5-9412-0519e7cc3dbe,71867f82-1265-453c-9f1b-dabc23061dcd,INV-0004026,2023-10-17,2023-11-16,117149.64,0.0,overdue,2023-10-17T13:30:11
b6818ba7-51fc-4b1f-b21d-3a0b22ad3668,00000000-0000-0000-0000-000000000002,ca04b69e-34b4-4954-bee1-b227b5299ce8,689c63f3-10ff-49a5-8b94-e6baecaf5646,INV-0004027,2022-10-10,2022-11-09,12162.24,12162.24,paid,2022-10-10T09:08:16
4244d190-d8c0-4dae-bd3f-4e79adaf8fc9,00000000-0000-0000-0000-000000000002,845a3137-e021-43ee-8961-1bf712d38145,34a39317-f135-49a9-b2af-c35623fffa7e,INV-0004028,2023-02-17,2023-03-04,137656.2,137656.2,paid,2023-02-17T11:32:08
fd11f319-cd5d-4c4f-82fd-7bd1506b8d63,00000000-0000-0000-0000-000000000003,d865e0c0-d1a9-4549-9b49-b9db676a4819,e7157bf9-fe2f-42a2-9c13-5f80e3d9b76d,INV-0004029,2024-10-07,2024-12-06,1522.71,1522.71,paid,2024-10-07T12:07:08
d9273677-1b34-4d1d-b533-72bd67ac7c35,00000000-0000-0000-0000-000000000002,dc085dac-becf-4075-b4d4-10e32c85c633,4ee328fc-2748-46fa-af50-42ba5cf09094,INV-0004030,2023-11-21,2023-12-21,161403.73,161403.73,paid,2023-11-21T15:35:56
dfdd2e1b-d8c2-478a-80d0-7b8fea3e13ef,00000000-0000-0000-0000-000000000002,8bedae1f-93c9-4b22-acb0-f75c5b7cbfb2,641d0054-e924-454f-97cc-5ea1d3591e37,INV-0004031,2024-01-10,2024-01-25,248904.3,0.0,overdue,2024-01-10T13:34:00
2d0e1486-a7c4-414d-9e5b-526085c4603f,00000000-0000-0000-0000-000000000003,55fcb8cb-77f6-4e25-957d-e6512d766b85,1aab292d-43f1-4b50-ad11-9d8fc9bb4269,INV-0004032,2022-04-27,2022-05-27,43185.67,29245.02,overdue,2022-04-27T08:39:46
