id,product_id,warehouse_id,quantity_on_hand,reorder_level,reorder_quantity,updated_at
d50982a4-969d-4490-b57d-d9ef40596d29,e8818356-c705-4504-b056-4d518099ac1f,55ab4457-f0ec-4980-a436-2143da3feebb,438,29,87,2025-01-01T00:00:00
2665a188-82c9-4681-8e82-28b991ebc2b4,36fcfa46-2e95-4e66-beeb-6a3e49bb3f2f,6b767918-233a-466f-8a09-289b295c7d6f,422,21,84,2025-01-01T00:00:00
8950edc2-9969-4d6d-9f74-ba6177e3d5c8,36fcfa46-2e95-4e66-beeb-6a3e49bb3f2f,55ab4457-f0ec-4980-a436-2143da3feebb,244,39,156,2025-01-01T00:00:00
411f8551-6000-4195-bea9-2208a6e16255,36fcfa46-2e95-4e66-beeb-6a3e49bb3f2f,0962d35c-a6e8-4eca-baa5-2a0042694d94,282,28,140,2025-01-01T00:00:00
a6801207-42ec-4f9c-bbf5-e5da53c81a4c,7b28a0f8-13c6-4dab-9a76-c4590d89acba,0962d35c-a6e8-4eca-baa5-2a0042694d94,360,40,80,2025-01-01T00:00:00
0eb58f1a-d7f4-41cd-9c54-384dc316d300,7b28a0f8-13c6-4dab-9a76-c4590d89acba,ccb957cd-dfcb-4bd6-9734-bb8509a44acb,220,18,90,2025-01-01T00:00:00
771f8fda-a49e-42ca-825f-8b2304a4fe35,7b28a0f8-13c6-4dab-9a76-c4590d89acba,6b767918-233a-466f-8a09-289b295c7d6f,150,19,57,2025-01-01T00:00:00
a3d4e5fb-4354-482d-9b57-3f9969c53ea7,85a27422-3d2d-415f-a2ed-46b9c2024e8a,6b767918-233a-466f-8a09-289b295c7d6f,56,42,168,2025-01-01T00:00:00
a80e84ae-18aa-4b49-ab70-0f07d1e6f55a,58a47ebd-7b4d-4e0c-b52a-1fe0fc047592,6b767918-233a-466f-8a09-289b295c7d6f,257,36,180,2025-01-01T00:00:00
6a5ae0c3-3aeb-48e4-bbea-7079e1ff473d,58a47ebd-7b4d-4e0c-b52a-1fe0fc047592,ccb957cd-dfcb-4bd6-9734-bb8509a44acb,430,33,165,2025-01-01T00:00:00
03d37259-5403-48e8-be8f-1038b6401189,e5bbbba8-1298-4abc-9a8b-ef824b3e89bc,6b767918-233a-466f-8a09-289b295c7d6f,207,47,94,2025-01-01T00:00:00
b229e7e1-32e2-4a09-a178-be586e728408,e5bbbba8-1298-4abc-9a8b-ef824b3e89bc,ccb957cd-dfcb-4bd6-9734-bb8509a44acb,259,12,24,2025-01-01T00:00:00
37cb49d0-ea9b-452a-a8d5-019564e92b1e,2c02c0be-d80b-4095-915c-0b5a0400b506,ccb957cd-dfcb-4bd6-9734-bb8509a44acb,339,20,60,2025-01-01T00:00:00
682880a2-d10e-42d2-a452-1e5e2cef6b47,2c02c0be-d80b-4095-915c-0b5a0400b506,6b767918-233a-466f-8a09-289b295c7d6f,440,37,148,2025-01-01T00:00:00
18b584bc-e3d0-4297-9584-03478287d5c6,a6554f7a-700f-410a-a605-462abe79814a,6b767918-233a-466f-8a09-289b295c7d6f,228,42,210,2025-01-01T00:00:00
f45fec5e-24a2-4c50-b401-c85dbb1e237f,a6554f7a-700f-410a-a605-462abe79814a,ccb957cd-dfcb-4bd6-9734-bb8509a44acb,375,33,66,2025-01-01T00:00:00
f7004c73-8011-4a02-ba89-28892071128d,a6554f7a-700f-410a-a605-462abe79814a,55ab4457-f0ec-4980-a436-2143da3feebb,383,34,170,2025-01-01T00:00:00
479b2e35-a70f-4e88-bf87-e456c865ed42,5d9bf8bc-47e8-480b-9014-1cd9fc45a9c4,0962d35c-a6e8-4eca-baa5-2a0042694d94,176,25,125,2025-01-01T00:00:00
b90e1ade-792c-43a6-a25b-5533a428d420,5d9bf8bc-47e8-480b-9014-1cd9fc45a9c4,ccb957cd-dfcb-4bd6-9734-bb8509a44acb,67,33,66,2025-01-01T00:00:00
d6fdb827-2c0e-467e-9c8f-bfe2a8ea791e,5d9bf8bc-47e8-480b-9014-1cd9fc45a9c4,6b767918-233a-466f-8a09-289b295c7d6f,407,19,76,2025-01-01T00:00:00
52f3c28e-669e-44c0-aeae-06fdae131c3d,a704fc2e-b4e7-4ca4-b48f-749a867e4173,55ab4457-f0ec-4980-a436-2143da3feebb,283,19,76,2025-01-01T00:00:00
d5713e6a-b0f9-4471-8637-b195906872b0,a704fc2e-b4e7-4ca4-b48f-749a867e4173,0962d35c-a6e8-4eca-baa5-2a0042694d94,176,48,144,2025-01-01T00:00:00
77a4ed3b-8ab2-4ec5-9eac-57db15de3891,a704fc2e-b4e7-4ca4-b48f-749a867e4173,ccb957cd-dfcb-4bd6-9734-bb8509a44acb,56,17,34,2025-01-01T00:00:00
193519ee-c21f-4b02-a61b-7c7b7c59bd3a,f7aca668-829b-4b56-9d65-bce00d23e11b,ccb957cd-dfcb-4bd6-9734-bb8509a44acb,414,34,170,2025-01-01T00:00:00
a4958ddf-356f-412f-b187-feba19da7a03,f7aca668-829b-4b56-9d65-bce00d23e11b,6b767918-233a-466f-8a09-289b295c7d6f,411,47,94,2025-01-01T00:00:00
eefe74f3-0609-42f4-84ec-eeeec43fa4eb,f7aca668-829b-4b56-9d65-bce00d23e11b,0962d35c-a6e8-4eca-baa5-2a0042694d94,315,22,110,2025-01-01T00:00:00
4ef18140-47c8-4806-940a-7fd67bb75cbd,17e6d579-beb4-4588-b8a0-bb101da944ac,6b767918-233a-466f-8a09-289b295c7d6f,474,37,148,2025-01-01T00:00:00
beae80a9-2609-4341-b56c-c7977581bd54,a83d72ad-c7a6-4895-99e4-e9c92be3bd1d,ccb957cd-dfcb-4bd6-9734-bb8509a44acb,204,42,210,2025-01-01T00:00:00
e21539e3-b49e-44a6-8891-ef81c86f7cc1,a83d72ad-c7a6-4895-99e4-e9c92be3bd1d,6b767918-233a-466f-8a09-289b295c7d6f,350,29,145,2025-01-01T00:00:00
e0483d59-8383-47ee-b2a5-8dd20b41e78e,a83d72ad-c7a6-4895-99e4-e9c92be3bd1d,55ab4457-f0ec-4980-a436-2143da3feebb,435,15,30,2025-01-01T00:00:00
f7638d51-e062-4144-91af-32bfd0f01169,6f638e12-4a21-461f-9f90-a69409c37bb2,0962d35c-a6e8-4eca-baa5-2a0042694d94,343,32,96,2025-01-01T00:00:00
f20cd4a8-1a79-494c-b007-f784ca521409,6f638e12-4a21-461f-9f90-a69409c37bb2,55ab4457-f0ec-4980-a436-2143da3feebb,187,23,115,2025-01-01T00:00:00
b7760e3e-8633-41dc-8ad9-fe604d7f5afd,6f638e12-4a21-461f-9f90-a69409c37bb2,6b767918-233a-466f-8a09-289b295c7d6f,407,29,58,2025-01-01T00:00:00
ddc050de-097f-4177-beb4-6ba0c889df39,fb0c89b5-9e5c-4ad9-a903-a60bd28b92ee,ccb957cd-dfcb-4bd6-9734-bb8509a44acb,467,41,82,2025-01-01T00:00:00
f0cd9a6a-cdfe-44d7-88fd-bb3725d36259,4b080d0f-0274-4f84-bab2-f20890b76d3c,0962d35c-a6e8-4eca-baa5-2a0042694d94,85,36,180,2025-01-01T00:00:00
d4d71a46-932f-4f70-91d9-f47d01cbd983,ef84c682-cb00-443f-b43b-03058e6f44c3,ccb957cd-dfcb-4bd6-9734-bb8509a44acb,197,37,111,2025-01-01T00:00:00
696d34c5-d27f-4eee-a10d-62527f582291,ef84c682-cb00-443f-b43b-03058e6f44c3,0962d35c-a6e8-4eca-baa5-2a0042694d94,140,33,99,2025-01-01T00:00:00
1beb06d4-66b1-4a42-94fb-e031bb2256f8,ef84c682-cb00-443f-b43b-03058e6f44c3,55ab4457-f0ec-4980-a436-2143da3feebb,410,18,54,2025-01-01T00:00:00
4e4bf41c-10ea-49ff-958c-faaa5dc959b3,cee3d979-7d6c-4600-9f12-4b4db3adf7b1,ccb957cd-dfcb-4bd6-9734-bb8509a44acb,143,42,84,2025-01-01T00:00:00
a2dbae62-a94e-429c-b976-c72261c124dc,cee3d979-7d6c-4600-9f12-4b4db3adf7b1,6b767918-233a-466f-8a09-289b295c7d6f,280,46,138,2025-01-01T00:00:00
9c0314f3-7d56-46f6-b7ec-50975c031d8c,c9cc4c81-e01b-4e78-9738-61d08fd53dcc,6b767918-233a-466f-8a09-289b295c7d6f,152,13,39,2025-01-01T00:00:00
7064b097-b5a6-44da-88a8-86f5c2b93936,2dd345c5-2fd1-410e-be08-d76851dd1383,55ab4457-f0ec-4980-a436-2143da3feebb,182,36,180,2025-01-01T00:00:00
def348d1-135e-47cf-bfbd-b50cda8af05f,ff653d54-683d-418a-9c52-7add77d080c7,ccb957cd-dfcb-4bd6-9734-bb8509a44acb,369,16,48,2025-01-01T00:00:00
64077d94-2272-4b0c-83aa-1b91154b2b6d,ff653d54-683d-418a-9c52-7add77d080c7,6b767918-233a-466f-8a09-289b295c7d6f,90,28,56,2025-01-01T00:00:00
8755f49b-73b1-4aec-922e-5529a4cf0ef0,ff653d54-683d-418a-9c52-7add77d080c7,0962d35c-a6e8-4eca-baa5-2a0042694d94,243,17,68,2025-01-01T00:00:00
2a48c4eb-1edc-458a-9040-e56eb1a3df28,4082492b-d30c-4b46-8d3c-88e20224cecf,6b767918-233a-466f-8a09-289b295c7d6f,225,11,33,2025-01-01T00:00:00
ad1bd790-5fdb-4da3-ad68-c92752e61695,fed431d2-bca8-41f0-8541-b746582a4a15,ccb957cd-dfcb-4bd6-9734-bb8509a44acb,298,16,32,2025-01-01T00:00:00
572b3111-25b1-471e-a151-5a64d1918caf,fed431d2-bca8-41f0-8541-b746582a4a15,0962d35c-a6e8-4eca-baa5-2a0042694d94,81,27,54,2025-01-01T00:00:00
819dea54-f92a-4c36-be79-fe72ab0e3939,9ea7c217-eace-4875-9bde-db30c286656d,0962d35c-a6e8-4eca-baa5-2a0042694d94,348,12,24,2025-01-01T00:00:00
faf241cd-6fe0-47f0-8d7e-0803d7abcba5,9ea7c217-eace-4875-9bde-db30c286656d,6b767918-233a-466f-8a09-289b295c7d6f,158,43,86,2025-01-01T00:00:00
010c5f2d-b32e-42d1-a573-c4763a21eff2,9ea7c217-eace-4875-9bde-db30c286656d,ccb957cd-dfcb-4bd6-9734-bb8509a44acb,242,48,192,2025-01-01T00:00:00
79e13230-d8ed-49da-a83a-8625f0900e02,062f4232-dde5-4162-a676-8efc5ba4b082,6b767918-233a-466f-8a09-289b295c7d6f,292,31,155,2025-01-01T00:00:00
13ec3e4a-49e9-4235-9870-16d412d18dab,062f4232-dde5-4162-a676-8efc5ba4b082,0962d35c-a6e8-4eca-baa5-2a0042694d94,222,33,132,2025-01-01T00:00:00
fc0b1234-4295-4878-bc9d-b5354abac3f4,d0419f61-bff9-4cce-89cb-8694555f3dc4,ccb957cd-dfcb-4bd6-9734-bb8509a44acb,468,25,100,2025-01-01T00:00:00
f865a89e-f5fd-4da5-a0ec-86eb8876e88b,d0419f61-bff9-4cce-89cb-8694555f3dc4,6b767918-233a-466f-8a09-289b295c7d6f,390,35,175,2025-01-01T00:00:00
636f5d1f-009c-4641-8c92-3a98ba52ac73,b4617aaf-834d-41d3-a2f3-c92322c625ab,55ab4457-f0ec-4980-a436-2143da3feebb,79,32,128,2025-01-01T00:00:00
f9fd31ff-109b-42ae-bbf6-e96a764f6161,b4617aaf-834d-41d3-a2f3-c92322c625ab,0962d35c-a6e8-4eca-baa5-2a0042694d94,462,16,32,2025-01-01T00:00:00
bd5b9297-2341-4c59-85b8-ddc698dbb10b,b4617aaf-834d-41d3-a2f3-c92322c625ab,6b767918-233a-466f-8a09-289b295c7d6f,283,35,105,2025-01-01T00:00:00
91b183e9-6964-45ec-9069-c72f3c513a0e,901933a7-9c8b-4c91-90a7-9d99e2ecb51e,0962d35c-a6e8-4eca-baa5-2a0042694d94,358,17,68,2025-01-01T00:00:00
79081814-14e9-4290-99c1-be80045afe30,fed134d3-7744-4a01-9063-4716a7e69335,55ab4457-f0ec-4980-a436-2143da3feebb,434,25,100,2025-01-01T00:00:00
f3943e7b-7370-4ecb-9c4c-4e174aba5884,fed134d3-7744-4a01-9063-4716a7e69335,0962d35c-a6e8-4eca-baa5-2a0042694d94,281,49,245,2025-01-01T00:00:00
44dda2a4-9973-4238-a627-9fc40d2946c8,fed134d3-7744-4a01-9063-4716a7e69335,6b767918-233a-466f-8a09-289b295c7d6f,313,36,108,2025-01-01T00:00:00
8d799049-a5fb-4f2f-b340-4eb0d1f93d9f,8fcabcda-6030-4dc7-a86a-a2a05b666573,0962d35c-a6e8-4eca-baa5-2a0042694d94,376,30,60,2025-01-01T00:00:00
2280bce7-84d0-43d0-8677-5921347bb658,e93ea70c-701d-4843-b874-8a06903856e2,0962d35c-a6e8-4eca-baa5-2a0042694d94,234,12,48,2025-01-01T00:00:00
2c9ddd11-7f87-44e9-8617-e6b0ec6924b4,e93ea70c-701d-4843-b874-8a06903856e2,6b767918-233a-466f-8a09-289b295c7d6f,397,38,114,2025-01-01T00:00:00
3275d949-6296-41d0-9c3d-4d3d7ccc59b9,e93ea70c-701d-4843-b874-8a06903856e2,55ab4457-f0ec-4980-a436-2143da3feebb,360,41,205,2025-01-01T00:00:00
2501b1bb-5435-4621-aeca-36b1a001bad1,fc712a28-28df-41e5-a702-13eaf57e66da,6b767918-233a-466f-8a09-289b295c7d6f,363,15,60,2025-01-01T00:00:00
b6339037-033c-4f27-aad6-8c1c9b706e3c,fc712a28-28df-41e5-a702-13eaf57e66da,55ab4457-f0ec-4980-a436-2143da3feebb,269,40,80,2025-01-01T00:00:00
940a9fae-7722-478b-a206-e027dccd8d6e,fc712a28-28df-41e5-a702-13eaf57e66da,ccb957cd-dfcb-4bd6-9734-bb8509a44acb,425,34,136,2025-01-01T00:00:00
2ecc329e-e15a-4c79-aebe-596ab674c5b0,c3034392-46c0-4de7-a693-1ab0b84f702a,0962d35c-a6e8-4eca-baa5-2a0042694d94,149,19,38,2025-01-01T00:00:00
a9eea652-e22a-4633-b9b8-9d459f07e523,c3034392-46c0-4de7-a693-1ab0b84f702a,55ab4457-f0ec-4980-a436-2143da3feebb,115,41,82,2025-01-01T00:00:00
79c634dc-d937-43b1-88bd-d5b564bb5abd,c3034392-46c0-4de7-a693-1ab0b84f702a,6b767918-233a-466f-8a09-289b295c7d6f,204,45,225,2025-01-01T00:00:00
b5a0c56b-2cdb-48c7-8c7c-f98e9a6f408a,eba20569-8673-43b9-b7b0-b4d93a0ca3c1,6b767918-233a-466f-8a09-289b295c7d6f,278,17,85,2025-01-01T00:00:00
5e96c53c-d3d5-4714-aed4-6ab805d5d547,f223efa7-fbe6-41a6-9dcd-04d5ebc9135d,ccb957cd-dfcb-4bd6-9734-bb8509a44acb,326,25,75,2025-01-01T00:00:00
14f296ec-43b0-4ef0-9fd0-3153ff7bda70,f223efa7-fbe6-41a6-9dcd-04d5ebc9135d,55ab4457-f0ec-4980-a436-2143da3feebb,158,20,40,2025-01-01T00:00:00
2ac0d10b-ac72-444e-b2d9-8ecbf2d0998a,f223efa7-fbe6-41a6-9dcd-04d5ebc9135d,6b767918-233a-466f-8a09-289b295c7d6f,104,37,74,2025-01-01T00:00:00
5e3b5842-69ba-4fd8-9922-25039c37f063,84dd0a72-73a2-4ea0-8d52-b06fb2e593ff,6b767918-233a-466f-8a09-289b295c7d6f,217,34,136,2025-01-01T00:00:00
97185793-77cd-48ad-a601-392a9045c42b,e259aa2b-f987-4681-9d87-a00ba94312e3,6b767918-233a-466f-8a09-289b295c7d6f,418,26,130,2025-01-01T00:00:00
94f9d894-df58-41ab-b8f3-2492d8495cdb,c87f3c25-eddf-4b9e-a319-3b7deb6830a5,0962d35c-a6e8-4eca-baa5-2a0042694d94,113,18,90,2025-01-01T00:00:00
217a64cc-b457-4203-ab4e-7fb873c759bb,c87f3c25-eddf-4b9e-a319-3b7deb6830a5,ccb957cd-dfcb-4bd6-9734-bb8509a44acb,96,31,93,2025-01-01T00:00:00
c683e2e3-eba4-427c-92b2-31f2f7f63217,c87f3c25-eddf-4b9e-a319-3b7deb6830a5,55ab4457-f0ec-4980-a436-2143da3feebb,344,48,96,2025-01-01T00:00:00
fc0eded3-5d71-442b-989f-7041c70d9dc0,b717d59b-5114-4a6f-9c47-4a9fdf1e17ac,ccb957cd-dfcb-4bd6-9734-bb8509a44acb,225,34,170,2025-01-01T00:00:00
63bde3ba-0f07-45f1-826b-9db13cec3322,b717d59b-5114-4a6f-9c47-4a9fdf1e17ac,6b767918-233a-466f-8a09-289b295c7d6f,384,45,225,2025-01-01T00:00:00
5d81ff07-8815-4edd-b3d3-16ed7aafa5a9,b717d59b-5114-4a6f-9c47-4a9fdf1e17ac,0962d35c-a6e8-4eca-baa5-2a0042694d94,463,24,72,2025-01-01T00:00:00
e0692dcb-0fce-4731-bc70-f56bc3a94696,5339f8f9-628b-4553-aba6-c933b58891f6,55ab4457-f0ec-4980-a436-2143da3feebb,109,28,56,2025-01-01T00:00:00
edc8bee4-1a48-4775-b646-328b220517b1,5339f8f9-628b-4553-aba6-c933b58891f6,0962d35c-a6e8-4eca-baa5-2a0042694d94,107,15,60,2025-01-01T00:00:00
2381b1a1-5ab9-4c76-961d-5e6d1e7dd778,e366f76e-01bb-4b12-89e3-a3ebacf86d96,0962d35c-a6e8-4eca-baa5-2a0042694d94,353,22,44,2025-01-01T00:00:00
6e768e64-114f-4074-bcf6-57c1ce471d4e,e366f76e-01bb-4b12-89e3-a3ebacf86d96,6b767918-233a-466f-8a09-289b295c7d6f,343,33,99,2025-01-01T00:00:00
15e90c98-14bd-41e8-a827-7b53082e4573,e366f76e-01bb-4b12-89e3-a3ebacf86d96,ccb957cd-dfcb-4bd6-9734-bb8509a44acb,486,30,150,2025-01-01T00:00:00
04ca53e8-4a24-483c-b43e-6fa7f18f3a0e,cdc27fd2-ac6d-4a61-9f00-82f939c8b945,6b767918-233a-466f-8a09-289b295c7d6f,427,10,40,2025-01-01T00:00:00
d806b7f2-48e1-4c7d-8c1e-08df5052659d,cdc27fd2-ac6d-4a61-9f00-82f939c8b945,ccb957cd-dfcb-4bd6-9734-bb8509a44acb,81,47,141,2025-01-01T00:00:00
87e67e35-540e-4a7b-a7da-9929f99ad198,cdc27fd2-ac6d-4a61-9f00-82f939c8b945,55ab4457-f0ec-4980-a436-2143da3feebb,483,34,170,2025-01-01T00:00:00
4c8846ea-4d44-4597-a3e2-a5b057840a66,15446c91-e271-412f-a45d-c7e4d5cd3a02,6b767918-233a-466f-8a09-289b295c7d6f,444,33,99,2025-01-01T00:00:00
354bc7f2-4998-40c0-a305-6891868b35c8,15446c91-e271-412f-a45d-c7e4d5cd3a02,0962d35c-a6e8-4eca-baa5-2a0042694d94,316,48,144,2025-01-01T00:00:00
b283619f-8746-43b7-9d65-afd8be4d9b39,7984bb8a-903a-4d97-9d87-764c832df283,55ab4457-f0ec-4980-a436-2143da3feebb,252,10,50,2025-01-01T00:00:00
8e958518-a86d-4389-b8e6-9e4dc39a57dc,c6f727ad-b92d-461b-9993-3290a631f397,55ab4457-f0ec-4980-a436-2143da3feebb,124,28,84,2025-01-01T00:00:00
2f31f220-3def-4217-b505-8524a5d367e6,c6f727ad-b92d-461b-9993-3290a631f397,0962d35c-a6e8-4eca-baa5-2a0042694d94,305,39,117,2025-01-01T00:00:00
aac8bcc3-ded8-463c-96a5-41a3f3210d20,c3256a7c-b886-4192-bfce-03454079660f,55ab4457-f0ec-4980-a436-2143da3feebb,195,19,38,2025-01-01T00:00:00
1bddeb67-52ae-4598-a55c-bf1bc6450a4e,c3256a7c-b886-4192-bfce-03454079660f,6b767918-233a-466f-8a09-289b295c7d6f,356,30,120,2025-01-01T00:00:00
4b3ea373-fc58-4517-9fb4-0dcc4396844c,c3256a7c-b886-4192-bfce-03454079660f,0962d35c-a6e8-4eca-baa5-2a0042694d94,307,17,68,2025-01-01T00:00:00
4a260f58-1dea-45c3-aa2f-c4da6fd21603,7c291bd7-b4c6-4bd2-934f-cbc5fca7bfd2,ccb957cd-dfcb-4bd6-9734-bb8509a44acb,343,40,120,2025-01-01T00:00:00
bf7f07f8-9d9b-4ade-a676-43782591060b,7c291bd7-b4c6-4bd2-934f-cbc5fca7bfd2,0962d35c-a6e8-4eca-baa5-2a0042694d94,303,28,140,2025-01-01T00:00:00
f169ef6d-d9b3-4346-b8e4-c65dd11908d7,7c291bd7-b4c6-4bd2-934f-cbc5fca7bfd2,6b767918-233a-466f-8a09-289b295c7d6f,80,31,93,2025-01-01T00:00:00
6531e925-118c-42a3-ac67-e39600d35fbc,146339ea-a7c8-489b-a2df-fa14465238ec,6b767918-233a-466f-8a09-289b295c7d6f,157,24,48,2025-01-01T00:00:00
db51de86-893f-4284-aa4b-b6f4ad0ffd89,146339ea-a7c8-489b-a2df-fa14465238ec,ccb957cd-dfcb-4bd6-9734-bb8509a44acb,493,21,105,2025-01-01T00:00:00
1e3d6b00-76da-496c-8b19-64d4c8a48c7d,146339ea-a7c8-489b-a2df-fa14465238ec,55ab4457-f0ec-4980-a436-2143da3feebb,422,35,140,2025-01-01T00:00:00
b848028a-b002-4da8-958b-ef16965d544b,5cb997d2-024e-4704-bce4-ceac8e358957,ccb957cd-dfcb-4bd6-9734-bb8509a44acb,484,20,40,2025-01-01T00:00:00
18b11ce9-d2b8-4a58-a558-fb4f76dc1b77,5cb997d2-024e-4704-bce4-ceac8e358957,55ab4457-f0ec-4980-a436-2143da3feebb,330,35,140,2025-01-01T00:00:00
0f2d34f0-ac55-4148-85f5-6ad4f8b1e9f4,5cb997d2-024e-4704-bce4-ceac8e358957,6b767918-233a-466f-8a09-289b295c7d6f,266,40,160,2025-01-01T00:00:00
b9b277e2-e536-4905-b871-6d862ab8fb78,47f6d59c-49f2-4d57-8d50-1ebd352191a9,0962d35c-a6e8-4eca-baa5-2a0042694d94,250,14,56,2025-01-01T00:00:00
ae762d52-0a43-4b9e-ac21-dc87f95be248,47f6d59c-49f2-4d57-8d50-1ebd352191a9,55ab4457-f0ec-4980-a436-2143da3feebb,194,22,110,2025-01-01T00:00:00
76ffbdca-acab-4566-8748-9c0d1c2820b7,a7ff40fa-79b0-4ac3-9abc-66b399dabd0b,55ab4457-f0ec-4980-a436-2143da3feebb,117,30,60,2025-01-01T00:00:00
2cbb5623-957e-4448-ad1e-05aeb0370e10,33aff7d7-1dbe-4210-af01-5b0e248a45d2,ccb957cd-dfcb-4bd6-9734-bb8509a44acb,205,39,117,2025-01-01T00:00:00
5a39fec0-b986-4eb9-bf90-eb8da84df478,33aff7d7-1dbe-4210-af01-5b0e248a45d2,0962d35c-a6e8-4eca-baa5-2a0042694d94,345,18,90,2025-01-01T00:00:00
7af58328-456c-4f40-b7cc-863f1a3b4f17,33aff7d7-1dbe-4210-af01-5b0e248a45d2,55ab4457-f0ec-4980-a436-2143da3feebb,406,40,160,2025-01-01T00:00:00
97c9bb22-3b26-4d90-a6e0-bde685097c7d,ff17e11c-7dcc-4f6c-9f58-291256896ee2,0962d35c-a6e8-4eca-baa5-2a0042694d94,157,23,69,2025-01-01T00:00:00
36bd1fa6-7a53-4486-bae7-ada1991f9ea5,36bbdbfe-8537-483e-9c36-96c6ec93bc9d,e27df25e-c09e-4e8b-93d9-11ef7be3c806,383,10,40,2025-01-01T00:00:00
42051cbd-3368-44b1-89f4-6a7d37788e8f,36bbdbfe-8537-483e-9c36-96c6ec93bc9d,a07bb1e9-e002-4bd3-8be2-ae978aece1a1,421,46,92,2025-01-01T00:00:00
e1ddd7ae-a118-4a46-baf4-649e4774b09b,36bbdbfe-8537-483e-9c36-96c6ec93bc9d,b77f9b19-e3f1-4ecd-a1ba-b48d079eb36c,397,19,95,2025-01-01T00:00:00
90ad876e-d821-4aa0-af7d-bf11c717c43b,a65cbc0c-df3f-433a-a37f-a44650deedaf,b77f9b19-e3f1-4ecd-a1ba-b48d079eb36c,397,20,40,2025-01-01T00:00:00
711ce8a3-a232-4b7d-b215-ba85b11c16dd,a65cbc0c-df3f-433a-a37f-a44650deedaf,a07bb1e9-e002-4bd3-8be2-ae978aece1a1,99,32,160,2025-01-01T00:00:00
16ffeb20-4aa0-4360-bfbf-86bafb27913b,7ece1a16-3f14-40d0-92be-b7ea1f1db388,a07bb1e9-e002-4bd3-8be2-ae978aece1a1,76,17,68,2025-01-01T00:00:00
be08e053-9dbd-4545-afdb-8465234ad88e,db004662-ba52-4929-bb75-9c00bf1a1365,62064292-9471-4874-ae4a-cb0ef27d57d4,272,19,95,2025-01-01T00:00:00
83e5d437-63c3-48ac-aa1e-8922deac4169,db004662-ba52-4929-bb75-9c00bf1a1365,a07bb1e9-e002-4bd3-8be2-ae978aece1a1,175,12,24,2025-01-01T00:00:00
f92a54a6-5d5b-4282-9b41-6b9b0c5fcfff,db004662-ba52-4929-bb75-9c00bf1a1365,e27df25e-c09e-4e8b-93d9-11ef7be3c806,173,35,175,2025-01-01T00:00:00
2e66ae67-57b0-4342-8a06-4571f9f675db,6105276d-869b-4e00-8106-14aa06599c99,e27df25e-c09e-4e8b-93d9-11ef7be3c806,402,48,144,2025-01-01T00:00:00
f9044fd6-c46d-4566-bced-b7033b384f4e,6105276d-869b-4e00-8106-14aa06599c99,a07bb1e9-e002-4bd3-8be2-ae978aece1a1,384,34,68,2025-01-01T00:00:00
011ab820-8d3d-4944-a801-b6224db4342e,0c56b02e-618c-4667-9e74-c04be80d5bb6,62064292-9471-4874-ae4a-cb0ef27d57d4,492,34,136,2025-01-01T00:00:00
de759354-0a31-49ce-a6cf-a596763b15d7,0c56b02e-618c-4667-9e74-c04be80d5bb6,a07bb1e9-e002-4bd3-8be2-ae978aece1a1,373,38,152,2025-01-01T00:00:00
1137d39b-b038-48ac-a63c-1531fcea7f9d,b4cd3b6d-8811-402d-9c4e-48c80c58ee3d,e27df25e-c09e-4e8b-93d9-11ef7be3c806,111,17,34,2025-01-01T00:00:00
a4a1d910-6ece-43a9-b90b-0b41203fd8d5,ebda3fd8-fe10-4f44-aefa-20e53d198872,e27df25e-c09e-4e8b-93d9-11ef7be3c806,300,42,126,2025-01-01T00:00:00
e6658d98-b02c-48b8-a488-a8e2e127eeec,ce975174-feee-4cc8-8f12-ecd116557c27,b77f9b19-e3f1-4ecd-a1ba-b48d079eb36c,350,46,230,2025-01-01T00:00:00
8780e4fd-0809-4f36-bda8-14393184f9e1,8c417c71-eb82-4dbc-a0ca-764f1fcea7da,e27df25e-c09e-4e8b-93d9-11ef7be3c806,405,16,48,2025-01-01T00:00:00
0d0d4638-6b3b-4d60-b621-33af69bf9610,8c417c71-eb82-4dbc-a0ca-764f1fcea7da,b77f9b19-e3f1-4ecd-a1ba-b48d079eb36c,246,40,200,2025-01-01T00:00:00
9f2eb5bb-f977-487d-8b2e-35243635f5bb,22a838e8-32a0-4c2b-bd3f-a05974078d0e,62064292-9471-4874-ae4a-cb0ef27d57d4,342,18,36,2025-01-01T00:00:00
1b544d68-9900-46af-b2ca-5d48c924572b,22a838e8-32a0-4c2b-bd3f-a05974078d0e,b77f9b19-e3f1-4ecd-a1ba-b48d079eb36c,216,14,42,2025-01-01T00:00:00
c37619ee-862c-4c8c-b8d4-216b5f334cba,de23341a-1818-4566-95e9-37a6927002d2,a07bb1e9-e002-4bd3-8be2-ae978aece1a1,466,11,55,2025-01-01T00:00:00
d4fea808-3239-4fb1-ac1d-7c8225c41f92,de23341a-1818-4566-95e9-37a6927002d2,e27df25e-c09e-4e8b-93d9-11ef7be3c806,334,44,220,2025-01-01T00:00:00
e0a17a34-a2ab-490d-8d50-7050150e0df2,90cd1bcf-6e90-4742-8acb-e8071474108b,b77f9b19-e3f1-4ecd-a1ba-b48d079eb36c,315,47,94,2025-01-01T00:00:00
6078866a-3bd5-4c40-9af0-948804217625,34019bcc-b158-475b-8c84-db33f9f1767a,b77f9b19-e3f1-4ecd-a1ba-b48d079eb36c,387,17,51,2025-01-01T00:00:00
